limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,util_rate_1,util_rate_2,util_rate_3,util_rate_4,util_rate_5,util_rate_6,util_rate_mean,util_rate_max,util_rate_std,pay_ratio_1,pay_ratio_2,pay_ratio_3,pay_ratio_4,pay_ratio_5,pay_ratio_6,pay_ratio_mean,pay_ratio_min,full_payment_count,minimal_payment_count,bill_trend,bill_growth_rate,bill_recent_vs_avg,pay_amt_mean,pay_trend,pay_consistency,debt_to_limit,debt_to_limit_max,pay_status_mean,pay_status_max,severe_delay_count,age_utilization,behavior_stability,crisis_indicator
500000,1,1,1,58,1,2,0,0,-1,-1,65005,63099,64610,64133,264,264,0,2787,1312,264,264,4709,0,0.13000973998052,0.1261977476045047,0.1292197415605168,0.128265743468513,0.0005279989440021,0.0005279989440021,0.0857914950836765,0.13000973998052,0.0660571273071493,0.0,0.0441679873217115,0.0203061398213926,0.0041163813265974,0.9962264150943396,17.769811320754716,3.1391047073864597,0.0,1,4,64741,244.3056603773585,1.5153799231489502,1556.0,-4709,1.1938440681145612,0.13000973998052,0.13000973998052,0.1666666666666666,2,1,4.975906714853237,1.963799030851562,0
20000,1,3,2,62,0,0,0,0,0,0,16303,17314,18343,19331,18541,18929,1286,1315,1303,663,686,744,0,0.8151092445377731,0.8656567171641418,0.9171041447927604,0.9665016749162542,0.9270036498175092,0.9464026798660068,0.9062963518490744,0.9665016749162542,0.0561167844717067,0.0788763493621197,0.0759457118105688,0.071031399912778,0.0342954686530105,0.0369970876928055,0.0393026941362916,0.0560747852612623,0.0342954686530105,0,6,-2626,-0.1387216059165346,0.8993352763246206,999.5,542,0.3316562627546877,0.8151092445377731,0.9665016749162542,0.0,0,0,56.19037381464261,0.3935716491982932,0
190000,1,2,2,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000,0,0.5528707743643454,0.4511292045831337,0.352545512918353,0.3571770674891185,0.3587139015057815,0.3576718017273593,0.4050180437646819,0.5528707743643454,0.0817490487132528,0.0264357858863175,0.0286760931448037,0.0359931327909233,0.0354380019155676,0.038073858884634,0.0441442634529642,0.0347935226792017,0.0264357858863175,0,6,37088,0.5457408143145132,1.3650344682703492,2607.6666666666665,-223,0.0915063582126531,0.5528707743643454,0.5528707743643454,0.0,0,0,22.68101045082219,0.293344245864069,0
160000,1,2,2,59,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,0,0.5390528809194942,0.5360216498646884,0.5235217279892,0.4692970668933319,0.4359535252904669,0.4160848994693783,0.4866552917377599,0.5390528809194942,0.0536541445634804,0.0579710144927536,0.0491342622281816,0.0479197755625858,0.0332938246614018,0.0430082862631533,0.0450619601952684,0.0460648539005574,0.0332938246614018,0,6,19675,0.2955313556139692,1.107654570439086,3621.3333333333335,2000,0.2600194141697497,0.5390528809194942,0.5390528809194942,0.0,0,0,28.71266221252784,0.3702688174330526,0
170000,1,1,2,51,0,0,0,0,0,0,201851,195038,189067,180389,137030,129222,6873,7509,5573,4309,4239,5142,1,1.1873518391068287,1.1472756042611514,1.1121522814571678,1.0611055229086888,0.8060540820348115,0.7601249404415268,1.0123440450350292,1.1873518391068287,0.182944606370218,0.0340496997800368,0.0384999923092304,0.029476167304885,0.0238871334331171,0.0309346060380497,0.0397916779520673,0.0327732128028977,0.0238871334331171,0,6,72629,0.5620439085921237,1.1728670166559656,5607.5,1731,0.2391354328477991,1.1873518391068287,1.1873518391068287,0.0,0,0,51.629546296786486,0.419848249065901,0
80000,1,2,1,54,0,0,0,0,0,0,80449,77652,77980,79938,50209,49762,2779,3075,5000,1750,1810,3000,1,1.0055999300008749,0.9706378670266622,0.9747378157773028,0.999212509843627,0.6276046549418133,0.6220172247846902,0.8666350003958283,1.0055999300008749,0.1878106625435072,0.0345431945307644,0.0395992427852111,0.0641181826342314,0.0218916924154667,0.0360485958972316,0.0602857544762172,0.0427477771231871,0.0218916924154667,0,6,30687,0.6166629825372264,1.1603332724353117,2902.3333333333335,-221,0.4068329740369503,1.0055999300008749,1.0055999300008749,0.0,0,0,46.798290021374726,0.6235423772159683,1
180000,1,2,1,57,0,0,0,0,0,0,182329,177183,177694,127051,128562,129128,9000,7000,5000,5000,10000,5000,0,1.012933261481881,0.98434453141927,0.9871834045366414,0.7058349675835134,0.7142293653924144,0.7173737923678202,0.8536498871302567,1.012933261481881,0.1550109608947415,0.0493610486480557,0.0395069532237673,0.0281381018036523,0.0393539653055441,0.0777828768774842,0.038720968953527,0.0454773191353384,0.0281381018036523,0,6,53201,0.411998853859319,1.1865832640058658,6833.333333333333,4000,0.3260891508646886,1.012933261481881,1.012933261481881,0.0,0,0,48.65804356642463,0.5076740774629926,0
50000,1,3,2,51,2,2,0,0,0,0,51264,48695,32617,18834,15810,15786,68,1510,1724,0,366,1455,1,1.0252594948101037,0.9738805223895524,0.6523269534609308,0.376672466550669,0.3161936761264775,0.3157136857262855,0.6100077998440031,1.0252594948101037,0.3268055635423374,0.0013264410416463,0.0310087070806637,0.052854252253357,0.0,0.0231484409588261,0.0921644390954583,0.0334170467383252,0.0,0,6,35478,2.2472920757585353,1.6806766769392172,853.8333333333334,-1387,0.9261082677430382,1.0252594948101037,1.0252594948101037,0.6666666666666666,2,2,31.110397792044157,1.461830678820358,0
70000,1,2,2,62,6,5,4,3,2,0,112202,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,0,1.602862816245482,1.4833216668333309,1.3658233453807802,1.2356109198440022,1.1336838045170785,1.0705132783817377,1.315302638533735,1.602862816245482,0.2062675899105794,0.0,0.0,0.0,0.0,0.0270917338709677,0.0335076996984173,0.0100999055948975,0.0,0,6,37265,0.4972777496063412,1.2186133903892,776.8333333333334,-2511,1.5541469560359202,1.602862816245482,1.602862816245482,3.3333333333333335,6,5,81.54876358909156,1.7109666442342668,1
20000,1,2,1,55,0,0,2,0,0,2,10301,12871,12374,13392,14938,14557,2750,0,1231,1777,0,4859,1,0.5150242487875606,0.6435178241087945,0.6186690665466726,0.6695665216739163,0.7468626568671567,0.727813609319534,0.6535756545506057,0.7468626568671567,0.0836487518604139,0.2669384585517375,0.0,0.0994747474747474,0.132681251399985,0.0,0.333768374776755,0.1388104720338708,0.0,0,3,-4256,-0.2923478499793928,0.7879498718749602,1769.5,-2109,1.0432584208580105,0.5150242487875606,0.7468626568671567,0.6666666666666666,2,2,35.946661000283314,1.1712349646150808,0
330000,1,2,1,48,-1,-1,-1,-1,0,0,933,12663,10151,60841,41945,21183,12701,10183,62619,1945,1183,115647,0,0.0028272641598055,0.0383726109920879,0.0307605128469307,0.1843661079814909,0.1271056754373471,0.0641907145735922,0.0746038143318757,0.1843661079814909,0.0682633833156416,13.598501070663811,0.8040903348073278,6.168144208037825,0.0319680483876269,0.0282029275735469,5.459167296072508,4.348345647590441,0.0282029275735469,3,2,-20250,-0.9559101208459214,0.0378955064242293,34046.333333333336,-102946,1.3530153761957198,0.0028272641598055,0.1843661079814909,-0.6666666666666666,0,0,3.580983087930037,2.267990183910686,0
330000,1,3,1,57,-2,-2,-2,-2,-2,-2,3524,262,248,784,220,256,300,250,800,300,300,200,0,0.0106787555189226,0.0007939369880697,0.0007515128742034,0.002375750376514,0.0006666646464707,0.0007757552249841,0.0026737292715274,0.0106787555189226,0.0039756354320021,0.0851063829787234,0.9505703422053232,3.21285140562249,0.3821656050955414,1.3574660633484164,0.7782101167315175,1.1277283193303351,0.0851063829787234,2,1,3268,12.715953307392995,3.9894339622641506,358.3333333333333,100,0.6123503029522964,0.0106787555189226,0.0106787555189226,-2.0,-2,0,0.1524025684770652,2.097592191476226,0
320000,1,1,1,51,-2,-2,-2,-2,-2,-2,1834,556,1622,7728,5781,3896,556,1622,7762,5781,3896,2182,0,0.0057312320898997,0.0017374945703294,0.0050687341602057,0.0241499245314858,0.0180655685450982,0.0121749619532438,0.0111546526417104,0.0241499245314858,0.0086349712401465,0.3029972752043596,2.912028725314183,4.782501540357363,0.7479622202096002,0.6738152888273954,0.5599178855529895,1.6632038225776486,0.3029972752043596,2,0,-2062,-0.5291249679240442,0.51365354992298,3633.1666666666665,-1626,0.7520567346265785,0.0057312320898997,0.0241499245314858,-2.0,-2,0,0.5688872847272352,1.5259537887697303,0
140000,1,3,1,59,-1,-1,-1,-1,-1,-1,2859,3447,0,2061,0,3035,3447,0,2061,0,3035,2302,0,0.0204212827051235,0.0246212527053378,0.0,0.0147213234191184,0.0,0.0216784165827386,0.0135737125687197,0.0246212527053378,0.0109948346368502,1.2052447552447552,0.0,2061.0,0.0,3035.0,0.7582345191040843,849.6605798790582,0.0,3,2,-176,-0.0579710144927536,1.5036816269284714,1807.5,1145,0.8215504414647243,0.0204212827051235,0.0246212527053378,-1.0,-1,0,0.800849041554465,1.6311338096240855,0
20000,1,2,1,55,0,0,0,0,0,0,15793,16823,17848,27843,19352,19938,1300,1302,1320,1137,1000,510,0,0.7896105194740263,0.8411079446027698,0.8923553822308885,1.392080395980201,0.967551622418879,0.9968501574921254,0.979926003699815,1.392080395980201,0.2160878738762114,0.0823097378751424,0.0773894436519258,0.0739537228976413,0.0408346501939376,0.0516715754663359,0.0255780129394653,0.0586228571707414,0.0255780129394653,0,6,-4145,-0.207884046341341,0.8057447514094028,1094.8333333333333,790,0.2852387205005684,0.7896105194740263,1.392080395980201,0.0,0,0,53.895930203489826,0.5057419507956172,0
70000,1,3,1,53,-1,-1,-1,2,0,0,712,712,862,862,862,862,712,862,712,712,712,712,0,0.0101712832673818,0.0101712832673818,0.0123141097984314,0.0123141097984314,0.0123141097984314,0.0123141097984314,0.0115998342880815,0.0123141097984314,0.0011065508624755,0.9985974754558204,1.2089761570827489,0.8250289687137891,0.8250289687137891,0.8250289687137891,0.8250289687137891,0.9179482512322874,0.8250289687137891,1,0,-150,-0.1738122827346465,0.8757687576875769,737.0,0,0.0829772948097282,0.0101712832673818,0.0123141097984314,-0.1666666666666666,2,1,0.6147912172683248,0.1782536378898615,0
240000,1,2,2,67,0,0,0,0,0,0,542827,508581,471796,468202,442401,419209,20225,17389,80167,15167,16000,13133,0,2.2617697426260723,2.1190786705055396,1.9658084757980177,1.9508335381935908,1.8433298194590857,1.7466968887629637,1.9812528558908784,2.2617697426260723,0.1859509657825411,0.0372585791447751,0.0341911432178095,0.169918418302787,0.0323940683848672,0.0361662017802812,0.0313279740464206,0.0568760641461568,0.0313279740464206,0,5,123618,0.2948832327473104,1.141583205457231,27013.5,7092,0.9678856727443926,2.2617697426260723,2.2617697426260723,0.0,0,0,132.74394134468886,1.0617407171263336,0
460000,1,2,1,52,0,0,0,0,0,0,177520,174746,168279,171579,163450,160547,8000,9000,8154,6000,6000,6000,0,0.3859122045386858,0.3798817828656894,0.3658231177758309,0.3729970152238799,0.3553253145101858,0.3490144586642203,0.368158982263082,0.3859122045386858,0.0142315114642623,0.0450650908906551,0.0515030300949372,0.0484549560256715,0.0349691106189532,0.0367082489553444,0.037372000896928,0.0423454062470816,0.0349691106189532,0,6,16973,0.1057191618705932,1.0482154297641928,7192.333333333333,2000,0.1876455887944958,0.3859122045386858,0.3859122045386858,0.0,0,0,19.144267077680265,0.226301246040522,0
80000,1,1,2,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,1,1.1135860801739978,1.0444619442256973,1.0605867426657167,0.7921525980925238,0.2540468244146948,0.2968587892651342,0.7602821631396274,1.1135860801739978,0.3918713596336302,0.0381640831079033,0.0356993262245838,0.0176902497377694,0.0788967084293243,0.2460024600246002,0.2105263157894736,0.1044965238856091,0.0176902497377694,0,4,65339,2.751115789473684,1.464676965907285,3814.0,-1600,0.3786154145719487,1.1135860801739978,1.1135860801739978,0.0,0,0,42.575801135819134,0.8940357886883941,1
20000,1,2,2,56,0,0,2,2,2,0,15397,17819,18239,19094,12393,13037,3000,1000,1500,0,1000,1000,0,0.7698115094245288,0.8909054547272637,0.911904404779761,0.9546522673866308,0.6196190190490476,0.6518174091295436,0.7997850107494626,0.9546522673866308,0.1414992349682331,0.1948304974672035,0.0561167227833894,0.0822368421052631,0.0,0.0806842020332418,0.0766988801963491,0.0817611907642412,0.0,0,5,2360,0.1810093572633839,0.962462884825754,1250.0,2000,0.7893052621155675,0.7698115094245288,0.9546522673866308,1.0,2,3,44.78796060196991,0.9662157917983074,0
200000,1,3,1,54,0,0,0,2,0,0,1749,3939,7856,3640,3656,6273,3000,4031,5,16,6005,733,1,0.0087449562752186,0.0196949015254923,0.0392798036009819,0.0181999090004549,0.0182799086004569,0.0313648431757841,0.0225940536963981,0.0392798036009819,0.0108946219409315,1.7142857142857142,1.0230964467005077,0.0006363752068219,0.0043943971436418,1.6420563303254034,0.1168313675486133,0.7502167718684505,0.0006363752068219,3,2,-4524,-0.7210710870258209,0.3869611711346288,2298.3333333333335,2267,1.0680092370391012,0.0087449562752186,0.0392798036009819,0.3333333333333333,2,1,1.220078899605502,1.5500923410196867,0
200000,1,2,1,51,2,-1,-1,-1,-1,-1,206,2522,1261,0,1261,-1261,2522,1261,0,1261,0,5242,1,0.0010299948500257,0.0126099369503152,0.0063049684751576,0.0,0.0063049684751576,-0.0063049684751576,0.0033241500459164,0.0126099369503152,0.0065273186000623,12.183574879227054,0.4998018232263179,0.0,1261.0,0.0,-4.160317460317461,211.587176540356,-4.160317460317461,2,3,1467,-1.1642857142857144,0.3093867334167709,1714.3333333333333,-2720,1.1479070853958604,0.0010299948500257,0.0126099369503152,-0.5,2,1,0.1695316523417383,3.1085632766315223,0
420000,1,3,1,53,-1,-1,-2,-2,-2,-2,3717,-2953,-2953,-2953,-2953,-2953,5,0,0,0,0,0,0,0.0088499789286215,-0.0070309356406294,-0.0070309356406294,-0.0070309356406294,-0.0070309356406294,-0.0070309356406294,-0.0043841165457542,0.0088499789286215,0.0064833562238993,0.0013448090371167,-0.0,-0.0,-0.0,-0.0,-0.0,0.0002241348395194,-0.0,0,6,6670,-2.2594850948509486,-2.019742800217352,0.8333333333333334,5,1.113404428537808,0.0088499789286215,0.0088499789286215,-1.6666666666666667,-1,0,-0.2323581769249756,-0.3662275751176709,0
130000,1,2,2,54,0,0,0,0,-2,-2,30184,31795,31467,-440,-240,-240,2419,1000,0,200,0,0,0,0.232182829362851,0.2445750417304482,0.242051984215506,-0.0033845893493126,-0.0018461396450796,-0.0018461396450796,0.1186221644448888,0.2445750417304482,0.1325940759413881,0.0801391419579261,0.0314504969178513,0.0,-0.4555808656036446,-0.0,-0.0,-0.0573318711213112,-0.4555808656036446,0,6,30424,-127.2970711297071,1.957203994293866,603.1666666666666,2419,1.6062338962211569,0.232182829362851,0.2445750417304482,-0.6666666666666666,0,0,6.4055968800239995,2.723946415119899,0
30000,1,2,3,53,1,-2,-1,2,0,0,0,0,4070,3825,3825,0,0,4070,0,0,0,0,1,0.0,0.0,0.1356621445951801,0.1274957501416619,0.1274957501416619,0.0,0.065108940813084,0.1356621445951801,0.0713855798347589,0.0,4070.0,0.0,0.0,0.0,0.0,678.3333333333334,0.0,1,5,0,0.0,0.0,678.3333333333334,0,2.4458840169596505,0.0,0.1356621445951801,0.0,2,1,3.450773863093453,3.541725112280784,0
110000,1,2,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1972,3000,49000,1569,2000,2000,1,0.4913682602885428,0.5011408987191025,0.5203498150016818,0.9486550122271616,0.4391596440032363,0.4517504386323761,0.5587373448120169,0.9486550122271616,0.1934478527066543,0.036483386368682,0.0544197942931775,0.8560447239692522,0.0150353604078425,0.0414001531805667,0.0402463074012959,0.1739382876034695,0.0150353604078425,0,5,4358,0.0876967038274238,0.8794118923140335,9923.5,-28,1.9295066417937712,0.4913682602885428,0.9486550122271616,0.0,0,0,28.49560458541286,2.2757242467179206,0
360000,1,2,1,51,-1,-1,-1,-1,0,0,14093,10575,7675,18602,20461,33404,10575,7685,18610,8000,21004,0,0,0.0391471134802403,0.0293749184030044,0.0213193852239299,0.0516720786886703,0.0568359532334632,0.0927886311426912,0.0485230133619999,0.0927886311426912,0.0254285702400679,0.7503192848020435,0.7266452344931922,2.424439812402293,0.4300381658872225,1.0264881243280226,0.0,0.8929884369854623,0.0,2,1,-19311,-0.5780871127076785,0.8067279804609984,10979.0,10575,0.7044723084033342,0.0391471134802403,0.0927886311426912,-0.6666666666666666,0,0,2.4746736814619954,1.2284940635739967,0
50000,1,2,1,56,1,2,2,0,0,0,48141,50783,49581,36828,19361,19780,3739,28,1502,670,708,681,0,0.9628007439851204,1.015639687206256,0.99160016799664,0.7365452690946181,0.3872122557548849,0.3955920881582368,0.748231702032626,1.015639687206256,0.2938031399095961,0.0776660712060155,0.0005513547574039,0.0302932515832358,0.0181921855059871,0.0365664704059498,0.0344269753804155,0.0329493848065013,0.0005513547574039,0,6,28361,1.4337495576563368,1.2867337847469706,1221.3333333333333,3058,1.0792138605724195,0.9628007439851204,1.015639687206256,0.8333333333333334,2,2,41.900975313827054,1.4718666794948998,0
70000,1,3,1,54,0,0,0,0,0,0,64527,59996,57417,54558,58968,63456,2519,5015,4000,5950,6000,2507,0,0.9218011171268982,0.8570734703789946,0.8202311395551493,0.7793888658733447,0.8423879658862016,0.9065013356952044,0.8545639824192989,0.9218011171268982,0.053297122069133,0.0390373171336474,0.0835875127089687,0.0696645651189522,0.1090562510309939,0.1017483762654954,0.0395070677781805,0.073766848339373,0.0390373171336474,0,4,1071,0.016877570638385,1.0786620157803235,4331.833333333333,12,0.3662964424045075,0.9218011171268982,0.9218011171268982,0.0,0,0,46.14645505064214,0.428663020246772,0
420000,1,3,1,59,0,0,0,0,0,0,24389,21232,24524,21318,21496,19704,1733,10026,1606,2006,707,1037,0,0.0580689093597396,0.0505522605898557,0.0583903371658638,0.0507570220070904,0.051180830521832,0.0469141740138713,0.0526439222763755,0.0583903371658638,0.0045903782590929,0.0710537105371053,0.4721895163189375,0.0654841997961264,0.0940944697218443,0.0328883099967437,0.0526262369956863,0.1313894072277406,0.0328883099967437,0,5,4685,0.2377569144887084,1.103000700992696,2852.5,696,1.2427964647063294,0.0580689093597396,0.0583903371658638,0.0,0,0,3.1059914143061564,1.3299892584651107,0
50000,1,3,1,57,0,0,0,0,0,0,49543,41465,24091,20071,19221,19622,1500,1328,1600,700,696,707,0,0.990840183196336,0.8292834143317134,0.4818103637927241,0.4014119717605648,0.3844123117537649,0.3924321513569728,0.5800317326986794,0.990840183196336,0.2630220526400542,0.0302761181979654,0.0320262383639608,0.0664120869998339,0.0348744519728975,0.0362085110810529,0.0360291494674616,0.039304426013862,0.0302761181979654,0,6,29921,1.5247923355246396,1.7081927835466242,1088.5,793,0.3977288922777643,0.990840183196336,0.990840183196336,0.0,0,0,33.06180876382472,0.8511747454566247,0
450000,1,2,1,55,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,0.0055555432099039,0.0,0.0,0.0,0.0,0.0,0.0009259238683173,0.0055555432099039,0.0022680410180414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2500,2500.0,5.985634477254589,0.0,0,0.0,0.0055555432099039,0.0055555432099039,-0.6666666666666666,2,2,0.0509258127574531,2.443625042680744,0
50000,1,2,1,56,0,0,0,-1,0,0,38111,37934,16816,602,712,822,2966,1000,602,500,500,500,0,0.7622047559048819,0.7586648267034659,0.3363132737345253,0.0120397592048159,0.0142397152056958,0.0164396712065758,0.3166503336599934,0.7622047559048819,0.3656906923971056,0.0778232577665827,0.0263608804534071,0.0357971100671939,0.8291873963515755,0.7012622720897616,0.6075334143377886,0.3796607218443849,0.0263608804534071,0,3,37289,45.308626974483595,2.406934517857331,1011.3333333333334,2466,0.9651117283535938,0.7622047559048819,0.7622047559048819,-0.1666666666666666,0,0,17.732418684959633,2.119911070093182,0
20000,1,3,1,53,3,4,3,2,3,2,15507,14974,14449,15116,14582,14206,0,0,1200,0,0,2230,1,0.7753112344382781,0.7486625668716564,0.7224138793060347,0.7557622118894055,0.7290635468226588,0.7102644867756612,0.7402463210172825,0.7753112344382781,0.0240128507996191,0.0,0.0,0.0830449826989619,0.0,0.0,0.1569648764693461,0.040001643194718,0.0,0,5,1301,0.0915745759132821,1.0472985141828006,571.6666666666666,-2230,1.647762957375141,0.7753112344382781,0.7753112344382781,2.8333333333333335,4,6,39.23305501391597,1.6801997670673865,1
250000,1,1,1,51,3,2,2,2,2,2,2487,2487,2487,2487,2487,2487,0,0,0,0,0,0,1,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0099479602081591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.99959807073955,0.0,0,0.0,0.0099479602081591,0.0099479602081591,2.1666666666666665,3,6,0.5073459706161175,0.0,0
20000,1,2,3,53,0,0,0,0,0,0,18856,19840,18588,17650,18003,18390,1318,1298,1260,613,645,732,0,0.9427528623568822,0.991950402479876,0.9293535323233838,0.8824558772061397,0.9001049947502625,0.9194540272986352,0.9276786160691968,0.991950402479876,0.0380366805528068,0.0698944688974916,0.0654200897132201,0.0677820216256926,0.0347289105433119,0.0358253721395245,0.0398020771029307,0.0522421566703619,0.0347289105433119,0,6,466,0.0253384807786417,1.016194659265447,977.6666666666666,586,0.3545959317879417,0.9427528623568822,0.991950402479876,0.0,0,0,49.16696665166742,0.3955957241803154,0
240000,1,3,1,57,0,0,0,0,0,0,224736,230814,234047,164960,167934,171113,9573,7893,6151,5527,5708,5738,0,0.9363960983495904,0.9617209928291964,0.9751917700342916,0.6873304694563772,0.6997220844913146,0.7129678626339057,0.8288882129657793,0.9751917700342916,0.141962836510448,0.0425964571921846,0.0341962177501462,0.02628093382554,0.0335048890343778,0.0339893411141215,0.0335332000888296,0.0340168398341999,0.02628093382554,0,6,53623,0.313375878069591,1.1296956292256264,6765.0,3835,0.2404962990960789,0.9363960983495904,0.9751917700342916,0.0,0,0,47.24662813904942,0.411764415442343,0
50000,1,3,1,52,0,0,0,0,0,-1,47594,48611,49063,16908,13112,2280,2200,2343,1178,654,2280,390,1,0.9518609627807444,0.9722005559888802,0.9812403751924962,0.3381532369352613,0.2622347553048939,0.0455990880182396,0.5918814957034193,0.9812403751924962,0.423626631143485,0.0462233427881079,0.0481979758084423,0.0240094570357084,0.0386776272990715,0.1738732555479295,0.1709776413853573,0.0836598833107695,0.0240094570357084,0,4,45314,19.865848312143797,1.6081408314280243,1507.5,1810,0.5824722416641933,0.9518609627807444,0.9812403751924962,-0.1666666666666666,0,0,30.777837776577805,1.2981768555312705,0
180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174702,176816,180911,123229,175100,7000,5000,5309,5288,3000,1,1.0628218732118155,0.9709668279620668,0.9705612746595852,0.9823056538574786,1.0050555274692918,0.6846017522124878,0.946052151562121,1.0628218732118155,0.1326714982401818,0.9152684125241756,0.0400512656199935,0.02862000080136,0.0300253934859204,0.0292296807287521,0.0243447212529416,0.1779232457355239,0.0243447212529416,0,5,68080,0.5524628743000892,1.1234218222105643,33449.5,172100,2.0748859091085756,1.0628218732118155,1.0628218732118155,-0.1666666666666666,0,0,61.49338985153786,2.215122067269282,0
250000,1,1,1,71,0,0,0,0,0,0,173907,177484,177946,159849,145461,141487,6504,6243,5446,4721,4385,7805,0,0.69562521749913,0.709933160267359,0.7117811528753885,0.6393934424262303,0.5818416726333094,0.5659457362170551,0.650753396986412,0.7117811528753885,0.065284493247718,0.0373990845734526,0.0351748035045215,0.0306046182290232,0.0295339380669377,0.0301453300518348,0.0551636887933959,0.0363369105365276,0.0295339380669377,0,6,32420,0.2291360398054958,1.0689470772635072,5850.666666666667,-1301,0.2160039874491799,0.69562521749913,0.7117811528753885,0.0,0,0,46.20349118603525,0.3163247729702492,0
30000,1,3,2,52,0,0,0,2,2,0,25686,27449,30286,29993,58134,28910,2500,3600,1390,0,1000,1500,0,0.8561714609513016,0.9149361687943736,1.0094996833438885,0.999733342221926,1.937735408819706,0.9636345455151496,1.1136184349410576,1.937735408819706,0.407732282214123,0.0973254953867715,0.1311475409836065,0.0458942780731006,0.0,0.0172013417046529,0.0518833661927985,0.0572420037234883,0.0,0,5,-3224,-0.1115146484037217,0.7687963923697023,1665.0,1000,0.747714632921866,0.8561714609513016,1.937735408819706,0.6666666666666666,2,2,57.908158616935,1.1138365161140371,0
50000,1,3,1,55,0,0,0,0,0,2,40247,41382,49943,50412,30970,30362,1800,9331,1500,4549,0,1092,1,0.8049239015219696,0.8276234475310493,0.998840023199536,1.008219835603288,0.6193876122477551,0.6072278554428912,0.8110371125910815,1.008219835603288,0.1747748160490954,0.0447227191413237,0.225479061450354,0.030033637674195,0.0902346616944042,0.0,0.0359648256101175,0.0710724842617324,0.0,0,5,9885,0.3255607153443335,0.9924380039618284,3045.3333333333335,708,1.125700599358548,0.8049239015219696,1.008219835603288,0.3333333333333333,2,1,44.60704119250948,1.3411907460104124,0
20000,1,2,1,62,1,2,2,0,0,0,17539,18563,17982,18659,19035,20236,1612,0,1289,665,1491,0,0,0.8769061546922654,0.928103594820259,0.8990550472476376,0.9329033548322584,0.951702414879256,1.0117494125293736,0.9334033298335084,1.0117494125293736,0.0466326873963971,0.0919042189281642,0.0,0.0716788077628871,0.0356377277599142,0.0783252784198361,0.0,0.0462576721451336,0.0,0,6,-2697,-0.1332707417107278,0.9394215318693092,842.8333333333334,1612,0.8648826428959829,0.8769061546922654,1.0117494125293736,0.8333333333333334,2,2,57.87100644967751,0.9148398137912876,0
260000,1,3,1,52,0,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,1,0.7214626097591932,0.7082434298329622,0.5416479167387818,0.4517098011161495,0.4406944588674659,0.429713731870262,0.5489119913641357,0.7214626097591932,0.134596073619008,0.0389109829301318,0.0291889543566211,0.0300149115955407,0.0345009621443046,0.0343945820460456,0.0324541068855334,0.0332440833263629,0.0291889543566211,0,6,75855,0.6789316816884012,1.3143410345761826,4753.333333333333,3673,0.2909397277249584,0.7214626097591932,0.7214626097591932,0.0,0,0,28.543423550935056,0.5361432077907456,0
130000,1,3,1,54,-1,-1,-1,-2,-1,-1,193,2499,0,0,428,150,2520,0,0,428,150,285,0,0.0014846039645848,0.0192229290543918,0.0,0.0,0.0032922823670587,0.0011538372781747,0.004192275444035,0.0192229290543918,0.0074624992277231,12.989690721649485,0.0,0.0,428.0,0.3496503496503496,1.8874172185430464,73.87112638164048,0.0,3,2,43,0.2847682119205298,0.3534798534798535,563.8333333333334,2235,1.7219433546257092,0.0014846039645848,0.0192229290543918,-1.1666666666666667,-1,0,0.2263828739778925,3.49874255261698,0
490000,1,2,1,51,1,-2,-1,2,0,0,-16,-16,5498,282,28688,26302,0,7504,0,28606,0,2499,1,-3.2652994585725334e-05,-3.2652994585725334e-05,0.0112203852645198,0.0005755090295734,0.0585468192922055,0.0536774414746092,0.020659141511956,0.0585468192922055,0.0278367648730652,-0.0,-500.26666666666665,0.0,101.08127208480563,0.0,0.0950081739725506,-66.51506440131475,-500.26666666666665,1,5,-26318,-1.0005702771546972,-0.0015804030027657,6434.833333333333,-2499,1.7474773507829993,-3.2652994585725334e-05,0.0585468192922055,0.0,2,1,1.053616217109761,3.0947751208903513,0
