default,revolvingutilizationofunsecuredlines,age,numberoftime3059dayspastduenotworse,debtratio,monthlyincome,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime6089dayspastduenotworse,numberofdependents,total_late_payments,has_late_payments,income_to_debt,age_group
0,0.065341405,70,0,0.180727317,8166.0,7,0,1,0,1,0,0,5.5027500350979155,3
0,0.084212865,58,0,0.28887977,12184.0,21,0,2,0,3,0,0,3.4497060626203755,2
0,0.096126255,84,0,0.026378897,2501.0,2,0,0,0,0,0,0,36.524480880292586,3
0,0.868330694,63,0,0.671442852,3000.0,12,0,0,0,2,0,0,1.4871152203131754,3
0,0.043953266,71,0,0.404553146,6500.0,18,0,2,0,0,0,0,2.4657680746976625,3
0,0.00995645,59,0,0.336575549,11925.0,17,0,2,0,0,0,0,2.962299855431769,2
0,0.812712826,48,0,1.120606107,13000.0,9,0,4,0,1,0,0,0.8915785976546935,2
0,0.171082667,63,0,0.468651923,13700.0,12,0,2,0,1,0,0,2.129236464342125,3
0,0.004563869,38,0,5098.0,5400.0,9,0,3,0,0,0,0,0.00019615531656427685,1
0,0.005949703,50,0,0.025264777,16900.0,7,0,0,0,0,0,0,38.073805081231036,2
0,0.024835724,46,0,5.820598007,300.0,6,0,1,0,1,0,0,0.171774141532545,2
0,0.006096578,73,0,0.002883229,2080.0,6,0,0,0,0,0,0,257.51764832823403,3
0,0.302178411,59,3,0.548851242,8617.0,18,0,3,2,1,5,1,1.8186737132076896,2
0,0.290905974,49,0,0.152373418,6319.0,10,0,0,0,1,0,0,6.52003465163696,2
0,0.156986918,27,0,0.751633987,764.0,4,1,0,0,0,1,1,1.328667077587077,0
0,0.063194677,45,0,5870.0,0.0,7,0,2,0,0,0,0,0.00017035772225592466,1
0,0.227316355,36,0,0.219531163,9000.0,6,0,1,0,2,0,0,4.53450653593116,1
0,0.009783071,40,0,0.321173954,8415.0,7,0,1,0,5,0,0,3.103913235642879,1
0,0.9999999,30,0,0.173978253,8000.0,6,0,0,0,0,0,0,5.7149959086630036,0
0,0.9999999,54,0,0.0,5400.0,1,0,0,0,0,0,0,1000.0,2
0,0.080423024,54,0,0.183263414,9057.0,5,0,1,0,0,0,0,5.4270133082414285,2
0,0.602071064,39,0,0.422907489,2950.0,5,0,1,1,0,1,1,2.3590052687179583,1
0,0.00540644,32,0,0.381514258,1016.0,8,0,0,0,0,0,0,2.614281635483507,1
0,0.992031873,27,0,0.174613835,5955.0,5,0,0,0,2,0,0,5.694312182180863,0
0,0.326625749,59,0,0.227140078,6167.0,13,0,0,0,1,0,0,4.383271929976284,2
0,0.0,52,3,619.0,5400.0,5,2,1,1,0,6,1,0.001615506275434127,2
0,0.001227217,70,0,1633.0,5400.0,4,0,1,0,0,0,0,0.0006123694964056972,3
0,0.006487286,61,0,0.64033264,2404.0,10,0,0,0,2,0,0,1.559253244930743,3
0,2.0,32,3,0.907618476,5000.0,12,1,2,2,2,6,1,1.1005719412643773,1
0,0.071907907,62,0,0.181205165,6969.0,8,0,1,0,0,0,0,5.488318621483645,3
0,2.0,52,0,0.351364864,10000.0,5,0,2,0,3,0,0,2.8379674086914637,2
0,0.046009447,59,0,0.354435566,4880.0,12,0,2,0,1,0,0,2.8134494565465067,2
0,0.156605424,35,0,0.573053368,8000.0,9,0,2,0,3,0,0,1.7419983153900773,1
0,0.12299385,53,0,73.0,5400.0,2,0,0,0,0,0,0,0.013698442487089218,2
0,0.216543525,38,0,0.532697548,2201.0,13,0,0,0,0,0,0,1.8737204316329368,1
1,0.529187377,61,0,0.261280735,3700.0,13,0,0,0,0,0,0,3.8127085468172113,3
0,0.767446511,35,0,0.113396173,3500.0,2,0,0,0,2,0,0,8.741551170597289,1
1,0.138129187,40,0,0.455681737,14000.0,16,0,3,0,0,0,0,2.1897087599104057,1
1,0.93521735,45,5,0.548653106,5456.0,16,0,2,0,2,5,1,1.8193292989415037,1
0,0.9999999,35,1,0.251704391,3666.0,4,0,1,0,0,1,1,3.9571928134798413,1
0,0.002566087,33,0,1665.0,5400.0,7,0,2,1,0,1,1,0.0006006002398797358,1
0,0.011899405,59,0,0.011899515,2268.0,6,0,0,0,0,0,0,77.52229444285308,2
0,0.74635589,61,0,0.609007833,3063.0,10,0,2,0,0,0,0,1.6393232117725935,3
0,0.288179979,37,0,1.866096866,701.0,7,0,0,0,0,0,0,0.5355908513425784,1
0,0.764522174,23,0,0.283143371,1666.0,5,0,1,0,0,0,0,3.5193500959767245,0
0,0.002380839,74,0,0.000220361,4537.0,6,0,0,0,0,0,0,819.4296605676516,3
0,0.017474073,69,0,1053.0,5400.0,15,0,0,0,0,0,0,0.000949666714466558,3
0,0.045825696,88,0,0.003331945,2400.0,1,0,0,0,0,0,0,230.84318937567303,3
1,0.600498823,46,0,0.656268746,5000.0,21,0,2,0,0,0,0,1.5214476667052719,2
0,0.111825212,67,0,0.52851129,5225.0,14,0,1,0,1,0,0,1.8885338592119538,3
0,0.088755885,61,0,0.236070947,10373.0,8,0,4,0,0,0,0,4.218146561839144,3
0,0.087873055,33,0,0.295576275,5040.0,15,0,1,0,3,0,0,3.371813878234191,1
0,0.322733863,42,0,1511.0,5400.0,9,0,1,0,0,0,0,0.0006618129306334013,1
0,9.74e-05,77,0,0.0,7300.0,3,0,0,0,0,0,0,1000.0,3
0,0.31750943,62,0,0.744654669,6500.0,20,0,1,0,0,0,0,1.341103384145778,3
0,0.19320453,23,0,0.008602151,929.0,2,0,0,0,0,0,0,104.14333205132891,0
0,0.579439539,39,0,0.66237783,8082.0,23,0,2,0,2,0,0,1.5074365689911586,1
0,0.021016727,40,0,0.182401467,12000.0,13,0,1,0,1,0,0,5.45251909026442,1
0,0.051806251,71,0,0.013678019,7310.0,5,0,0,0,0,0,0,68.12908472185518,3
0,0.0,67,0,0.025928793,7751.0,6,0,1,0,0,0,0,37.13497296369726,3
0,0.740684603,56,0,0.194655813,5650.0,5,0,0,0,1,0,0,5.111016047348412,2
0,0.203179682,55,0,0.252203857,7259.0,10,0,1,0,2,0,0,3.949386916329636,2
0,0.021245328,75,0,19.0,5400.0,4,0,0,0,0,0,0,0.0526288090100521,3
0,0.001708636,90,0,1.0,5400.0,2,0,0,0,0,0,0,0.9990009990009991,3
0,0.261959774,39,0,0.264183954,4000.0,8,0,1,0,2,0,0,3.7709672282810898,1
0,0.004251412,62,0,0.26209111,14948.0,14,0,1,0,2,0,0,3.8009646164022795,3
0,0.021338651,47,0,0.29615641,4500.0,8,0,0,0,0,0,0,3.3652311252515132,2
0,0.060100814,67,0,0.162924152,4007.0,7,0,0,0,0,0,0,6.10038232804157,3
0,0.191078269,44,0,0.01689831,10000.0,2,0,0,0,3,0,0,55.871196777796335,1
0,0.761249338,63,0,0.47051152,6900.0,9,0,2,0,1,0,0,2.120838956384353,3
0,0.522293243,64,2,0.183623437,12236.0,11,0,1,0,2,2,1,5.4164304177697655,3
0,0.135339376,52,0,3396.0,5400.0,6,0,1,0,3,0,0,0.00029446398867373713,2
0,0.00123589,52,0,0.755698789,6360.0,15,0,3,0,0,0,0,1.321529800941706,2
0,0.199559364,48,0,0.143107112,8000.0,6,0,0,0,4,0,0,6.939282774607265,2
0,0.078486592,63,0,554.0,5400.0,2,0,0,0,0,0,0,0.0018050508934099397,3
1,0.938026549,41,1,0.614992282,14900.0,20,0,10,0,1,1,1,1.6233969632755885,1
0,0.523830219,48,0,0.436161517,6116.0,10,0,1,0,1,0,0,2.287484055921601,2
0,1.22923588,34,0,11.0,5400.0,1,1,0,0,0,1,1,0.0909008271975275,1
1,0.9999999,53,2,0.001818549,4948.0,1,3,0,0,0,5,1,354.79248365027536,2
1,0.9999999,29,0,0.018177687,4400.0,1,2,0,0,1,2,1,52.14393164305997,0
0,0.121694988,59,0,0.272658854,9300.0,17,0,1,0,1,0,0,3.654184709843154,2
0,0.10476082,48,0,0.424657534,10000.0,17,0,2,0,0,0,0,2.3493064732175046,2
0,0.10465277,34,1,1.002903039,5166.0,9,0,1,0,2,1,1,0.9961121354868218,1
0,0.2028843,40,2,1242.0,5400.0,5,0,2,1,0,3,1,0.0008051523307952248,1
0,0.9999999,57,0,0.031236985,2400.0,1,0,0,0,0,0,0,31.020270661167604,2
0,0.189220399,67,0,0.509848313,8833.0,25,0,3,1,0,1,1,1.9575282418520974,3
0,0.180815116,39,0,0.222888786,6500.0,6,0,2,0,2,0,0,4.46650329329134,1
0,0.082930734,68,0,0.488336868,3300.0,11,0,1,0,0,0,0,2.043581968567306,3
0,0.264392215,69,0,0.19897084,1748.0,6,0,0,0,0,0,0,5.000729106303699,3
0,0.024099197,88,0,0.006151142,3413.0,1,0,0,0,0,0,0,139.83780492682146,3
0,0.9999999,63,0,1739.0,5400.0,11,0,1,0,0,0,0,0.0005750427975602084,3
0,0.02699183,62,0,0.191626744,4800.0,13,0,1,0,0,0,0,5.191387131581273,3
0,0.034985402,50,1,1623.0,5400.0,35,0,2,1,0,2,1,0.0006161425655313829,2
0,0.127717513,56,0,0.389902524,4000.0,5,0,1,0,2,0,0,2.558182509970184,2
1,0.327483733,70,0,0.475074989,7000.0,10,0,2,0,0,0,0,2.1005094220566165,3
1,0.9999999,42,0,0.383205598,3000.0,15,2,1,0,2,2,1,2.6027731121189963,1
0,0.608497589,45,0,0.492636675,4956.0,12,0,1,0,1,0,0,2.0257814109942296,1
1,0.662359637,41,0,1290.0,5400.0,5,0,0,0,0,0,0,0.0007751931975246531,1
0,0.029005321,43,0,0.428413793,7249.0,13,0,2,0,4,0,0,2.3287561235835756,1
0,0.566250549,54,0,0.238930056,11065.0,14,0,0,0,0,0,0,4.167881326214503,2
0,0.105815884,61,0,1940.0,5400.0,12,0,1,0,0,0,0,0.0005154636518228599,3
0,0.001926266,52,0,0.298280293,5058.0,9,0,1,0,0,0,0,3.3413493082887356,2
0,0.565085312,52,0,0.329301075,10415.0,13,0,1,0,0,0,0,3.0275408579884275,2
0,0.9999999,27,1,0.207698075,4000.0,6,0,0,0,3,1,1,4.79161103905726,0
0,0.646467095,36,2,0.058128079,3044.0,2,0,0,0,1,2,1,16.912438504893757,1
0,0.583841616,47,0,0.405999259,8100.0,7,0,3,0,0,0,0,2.457006930324657,2
0,0.048018744,54,0,0.213506889,11830.0,20,0,2,0,1,0,0,4.661854939306868,2
0,0.179851275,54,0,0.251874928,26000.0,5,0,2,0,1,0,0,3.954524111619322,2
0,0.647155502,49,0,0.383458647,6250.0,11,0,1,0,0,0,0,2.6010599782400003,2
1,0.849620051,65,1,0.811621368,3200.0,8,0,2,1,0,2,1,1.2305854108429009,3
0,0.0,59,0,0.246809366,9950.0,8,0,2,0,0,0,0,4.035359987160453,2
0,0.887629374,60,0,0.364933975,13100.0,18,0,1,0,0,0,0,2.732733411812882,2
0,0.045070206,41,0,0.334494774,6600.0,15,0,2,0,0,0,0,2.980672360637129,1
0,0.988300585,26,0,625.0,5400.0,6,0,0,0,0,0,0,0.001599997440004096,0
0,0.100963421,41,0,0.272311384,13333.0,10,0,2,0,2,0,0,3.6588303983708195,1
0,0.852490239,36,2,0.421324423,6583.0,8,0,1,0,2,2,1,2.3678479044533023,1
0,0.997231195,46,3,0.324796848,4060.0,11,0,0,0,0,3,1,3.0693974055881594,2
0,0.965467818,58,0,0.175564887,5000.0,6,0,0,0,0,0,0,5.663640245752826,2
1,1.115128449,34,1,0.132099553,4700.0,4,0,0,0,1,1,1,7.513173241085189,1
0,0.601446618,44,0,0.677516159,4331.0,11,0,1,0,0,0,0,1.4738042517274819,1
0,0.023981454,40,0,0.236557047,15416.0,18,0,2,0,1,0,0,4.209515199100787,1
0,0.000223164,61,0,0.374541819,3000.0,25,0,2,0,0,0,0,2.662819290439662,3
0,0.043940299,59,1,0.187308359,7500.0,8,0,1,0,0,1,1,5.310438715043977,2
0,0.789442112,32,0,621.0,5400.0,3,0,0,0,0,0,0,0.001610303365050942,1
0,0.027785327,65,1,4216.0,5400.0,20,0,1,0,0,1,1,0.00023719159459402404,3
0,0.225247008,53,0,1.17860554,3140.0,11,0,2,0,0,0,0,0.8477410168826438,2
0,0.98655636,27,0,0.208892397,3800.0,6,0,0,0,0,0,0,4.764345990102728,0
0,0.36408547,73,0,2.562334218,1130.0,11,0,3,0,0,0,0,0.3901169004720086,3
0,0.217135102,65,0,182.0,5400.0,7,0,0,0,0,0,0,0.0054944753050807415,3
0,0.352963921,30,0,0.539591978,5783.0,7,0,2,0,0,0,0,1.8498239720456968,0
0,0.01639918,44,0,0.143723391,7750.0,3,0,1,0,0,0,0,6.909733064505101,1
0,0.380213719,62,0,2944.0,0.0,13,0,2,0,0,0,0,0.0003396737976651502,3
0,0.496777857,40,0,0.080513559,8333.0,7,0,0,0,0,0,0,12.267897663504057,1
0,0.085901693,47,2,0.575369852,2500.0,13,0,1,0,0,2,1,1.7349970622682742,2
0,0.454772614,33,1,0.184724382,5786.0,5,0,1,0,2,1,1,5.384322667984433,1
0,0.326704072,38,1,0.162203687,4555.0,6,0,0,0,2,1,1,6.127312552687611,1
0,0.070136026,47,0,0.247672253,12350.0,11,0,2,0,2,0,0,4.021357380793104,2
0,0.273169583,63,0,1996.0,5400.0,9,0,2,0,2,0,0,0.0005010017530051338,3
0,0.020780148,72,0,1308.0,5400.0,20,0,2,0,0,0,0,0.0007645254093842436,3
0,0.121409882,56,0,120.0,5400.0,5,0,0,0,2,0,0,0.008333263889467587,2
0,0.585130677,44,0,0.263397807,16233.0,22,0,3,0,1,0,0,3.782179630559493,1
0,0.214749122,51,0,0.083983203,5000.0,7,0,0,0,0,0,0,11.767031186150984,2
0,0.0,47,0,0.068434718,5391.0,9,0,0,0,0,0,0,14.402017158044767,2
0,0.138909413,55,0,0.443022791,2500.0,9,0,2,0,0,0,0,2.252136647643386,2
0,0.856311939,39,0,0.33561891,11083.0,10,0,1,0,1,0,0,2.970718430524298,1
0,0.009363211,63,0,0.491612302,8583.0,11,0,4,0,1,0,0,2.029993964706143,3
0,0.501327836,73,0,0.545896812,7810.0,18,0,1,0,0,0,0,1.8284984992744848,3
0,0.796000088,43,1,0.600037732,10600.0,13,0,2,0,2,1,1,1.6637890547610412,1
0,0.001388865,77,0,915.0,5400.0,8,0,1,0,0,0,0,0.0010928949804426445,3
0,0.022030087,52,0,0.401262215,4911.0,11,0,1,0,3,0,0,2.485940669321875,2
0,0.805322667,48,4,0.69047619,7307.0,14,0,2,2,4,6,1,1.4461813934620076,2
0,0.548022599,71,0,0.466186107,7629.0,8,0,1,0,0,0,0,2.1404746096184746,3
0,0.025749356,64,0,0.002856871,10500.0,1,0,0,0,0,0,0,259.2775335239369,3
1,0.478152488,43,1,0.278303673,5281.0,6,0,1,1,3,2,1,3.5803324362297237,1
0,0.20579412,65,0,216.0,5400.0,3,0,0,0,0,0,0,0.00462960819625835,3
0,0.016666088,49,0,1.413549388,5800.0,13,0,8,0,4,0,0,0.7069389082369743,2
0,1.023784902,23,0,0.017796441,5000.0,1,0,0,0,2,0,0,53.20156086995405,0
0,0.110199584,33,0,0.245877061,2000.0,7,0,0,0,0,0,0,4.0505990955555,1
0,0.177560071,50,0,1.010695187,7666.0,8,0,3,0,2,0,0,0.9884400092534986,2
0,0.03211302,51,0,0.144365104,6441.0,6,0,1,0,0,0,0,6.879230107385332,2
0,0.062180385,36,0,0.123982952,2580.0,6,0,0,0,2,0,0,8.001091220825062,1
0,0.854836767,68,3,0.524298653,9053.0,5,0,2,1,0,4,1,1.9036789725025243,3
0,0.715311532,45,0,0.163448965,13000.0,17,0,0,0,2,0,0,6.080913917579232,1
0,0.181609127,69,0,0.058929405,15000.0,10,0,0,0,0,0,0,16.68629948853989,3
0,0.9999999,34,0,1.464701319,1288.0,3,0,1,0,1,0,0,0.6822672443811862,1
0,0.101226678,39,0,0.014492754,2000.0,5,0,0,0,0,0,0,64.54630338802255,1
0,0.118425691,41,0,0.307631786,5083.0,4,0,2,0,3,0,0,3.240106966817734,1
0,0.996007984,23,0,0.003054101,4583.0,1,0,0,0,0,0,0,246.6638102997434,0
0,0.054965045,68,0,0.277018086,6800.0,24,0,2,0,0,0,0,3.5968882974037886,3
0,0.246308188,79,0,0.309423968,9061.0,19,0,1,0,1,0,0,3.2214007392625046,3
0,0.057476396,67,1,0.003701745,20800.0,5,1,0,0,0,2,1,212.6869917445544,3
0,0.041192438,54,0,0.310672332,4000.0,10,0,1,0,2,0,0,3.2084978271346847,2
0,0.615049114,46,0,0.411074571,11250.0,13,0,1,0,0,0,0,2.426745231022761,2
0,0.034458132,42,0,0.076061596,2142.0,5,0,0,0,0,0,0,12.976632355239568,1
0,0.9999999,58,0,2296.0,5400.0,5,0,0,1,0,1,1,0.00043553987999134144,2
1,0.9999999,50,2,0.140821459,2385.0,1,0,0,0,2,2,1,7.0511191116712455,2
0,0.0,28,5,0.250583139,3000.0,8,0,0,0,0,5,1,3.9748291716799034,0
0,0.002806894,37,0,0.238732503,6500.0,5,0,1,0,2,0,0,4.171315893698402,1
0,0.0,51,0,0.174042059,7750.0,3,0,1,0,2,0,0,5.712912689172606,2
0,0.204258396,60,0,0.133186681,10000.0,4,0,1,0,0,0,0,7.452304450394745,2
0,0.0,77,0,0.126548196,1856.0,2,0,0,0,1,0,0,7.840173607786659,3
0,0.159748582,42,0,0.029384109,4253.0,4,0,0,0,3,0,0,32.911940909638,1
0,0.9999999,52,2,0.577287066,5388.0,8,0,1,0,0,2,1,1.7292449698330274,2
0,0.590480544,40,0,2.193011647,600.0,6,0,0,0,4,0,0,0.45578609455759195,1
0,0.013570782,67,0,0.298217505,4992.0,5,0,1,0,1,0,0,3.3420504592470284,3
0,0.619606938,53,0,0.390937178,4854.0,10,0,1,0,0,0,0,2.5514293007437026,2
0,0.199847744,47,1,0.425823653,5250.0,11,0,1,0,1,1,1,2.3428879654895787,2
0,0.92118416,52,3,1334.0,5400.0,6,0,0,2,0,5,1,0.0007496246254687965,2
0,0.135188621,39,0,0.492590609,5600.0,5,0,1,0,1,0,0,2.025970473842625,1
0,0.21371116,62,0,0.264747332,14900.0,15,0,1,0,1,0,0,3.762972867776524,3
0,0.475020961,46,0,1.018581523,3820.0,17,0,2,0,0,0,0,0.9807945489808569,2
0,0.023727109,43,0,0.036507531,3916.0,3,0,0,0,0,0,0,26.661312364175608,1
0,0.887508719,62,0,0.320487674,26000.0,19,0,2,0,0,0,0,3.110539161759589,3
0,0.661516954,31,0,0.455924013,6000.0,18,0,0,0,0,0,0,2.188547704976932,1
0,0.016093683,75,0,0.804460681,5200.0,15,0,3,0,0,0,0,1.2415255313995892,3
0,0.888822236,59,0,0.324446814,3750.0,9,0,0,0,3,0,0,3.0726986929421902,2
0,0.0,33,0,0.373406648,4000.0,7,0,1,0,0,0,0,2.6708927454728313,1
0,0.120823925,64,0,0.29595761,11700.0,13,0,2,0,1,0,0,3.3674839988104703,3
0,0.155526457,74,0,354.0,5400.0,2,0,1,0,0,0,0,0.0028248507772576916,3
1,0.469417446,47,0,0.582075986,5500.0,17,0,2,0,4,0,0,1.715042334122126,2
0,0.9999999,55,0,1229.0,5400.0,4,0,1,0,0,0,0,0.0008136689880642896,2
0,0.000306112,49,0,0.651060625,7966.0,10,0,2,0,1,0,0,1.5335997323868469,2
0,0.268252773,65,0,0.364132081,3300.0,5,0,2,0,0,0,0,2.738734973002824,3
0,0.001853115,50,0,1.161909573,7917.0,19,0,4,0,1,0,0,0.8599120887966069,2
1,0.923313557,39,0,0.277674935,2700.0,4,0,0,1,1,1,1,3.588410274501365,1
0,0.159946684,61,0,356.0,5400.0,4,0,0,0,0,0,0,0.0028089808736492315,3
0,0.856989823,28,0,414.0,0.0,11,0,0,0,0,0,0,0.0024154531027702833,0
0,0.043308851,28,0,37.0,5400.0,5,0,0,0,0,0,0,0.027026296586578742,0
1,0.509674906,36,0,0.359234395,7000.0,9,0,1,0,2,0,0,2.775970351193145,1
0,0.367072659,43,0,0.384903731,5868.0,9,0,1,0,0,0,0,2.5913198543291616,1
0,0.083287189,43,0,0.257145238,12000.0,6,0,1,0,4,0,0,3.873788289675907,1
0,0.597912217,36,1,0.574280474,14175.0,12,1,5,0,0,2,1,1.7382825338167134,1
0,0.733013118,43,0,0.493938258,8000.0,17,0,2,0,2,0,0,2.0204540340868133,1
0,0.208747254,48,0,0.262908647,6545.0,9,0,2,0,5,0,0,3.7891899767876875,2
0,0.116802635,57,0,1.231570179,2400.0,15,0,2,0,0,0,0,0.8113128299204131,2
0,0.109760271,56,0,0.050331905,11900.0,9,0,0,0,0,0,0,19.481061534731662,2
0,0.029496964,62,0,1235.0,1.0,10,0,1,0,0,0,0,0.0008097159435498433,3
0,0.24731676,37,0,0.64745085,3000.0,18,0,2,0,1,0,0,1.5421369252580979,1
0,0.085395711,60,0,6.053892216,500.0,10,0,2,0,0,0,0,0.1651557062167859,2
0,0.601699858,41,0,0.3453958,3094.0,4,0,0,0,0,0,0,2.886871030191475,1
0,0.377562863,40,0,0.411313519,7300.0,12,0,2,0,3,0,0,2.4253388596748873,1
0,0.193598681,40,0,0.218363589,3800.0,11,0,0,0,1,0,0,4.55864168050241,1
1,0.101123596,21,0,0.001458789,1370.0,2,0,0,0,0,0,0,406.7042759667462,0
0,0.001474709,77,0,698.0,5400.0,13,0,1,0,0,0,0,0.0014326627039216277,3
1,0.9999999,52,0,0.0,3200.0,0,0,0,0,2,0,0,1000.0,2
0,0.567101788,47,0,3891.0,5400.0,14,0,2,0,0,0,0,0.00025700327499273323,2
0,0.27623779,56,0,0.550030533,11462.0,10,0,3,0,0,0,0,1.8147814687430395,2
0,0.406492928,52,0,0.159400348,13807.0,12,0,1,0,0,0,0,6.234400439081342,2
0,0.231773816,36,0,3511.0,5400.0,7,0,2,0,0,0,0,0.00028481905872427833,1
0,0.0,48,1,1.375205524,3040.0,17,0,1,0,1,1,1,0.7266356532950525,2
0,0.027510593,79,0,110.0,5400.0,6,0,1,0,0,0,0,0.0090908264470323,3
1,1.012250161,39,0,0.402711864,1474.0,10,0,0,0,0,0,0,2.477014150864786,1
0,0.119917191,32,0,0.38075618,4125.0,9,0,1,0,3,0,0,2.6194729840391844,1
0,0.9999999,44,0,0.151701596,5200.0,4,0,0,0,2,0,0,6.548720027785434,1
0,0.077158235,44,2,0.294228695,3707.0,9,0,1,0,2,2,1,3.3872046211497158,1
0,0.978455525,69,0,0.211961462,5500.0,3,0,0,0,0,0,0,4.69568526910282,3
0,0.9999999,43,0,0.0,10595.0,0,0,0,0,3,0,0,1000.0,1
0,0.014310793,50,0,19.0,5400.0,4,0,0,0,0,0,0,0.0526288090100521,2
0,0.153709804,64,0,0.40086001,6278.0,16,0,2,0,1,0,0,2.4884287441290813,3
0,0.076073568,56,0,0.144308723,9250.0,5,0,1,0,2,0,0,6.881899306210268,2
0,0.007078857,39,1,0.252213653,3500.0,8,0,0,1,2,2,1,3.9492341275926384,1
0,0.839107184,26,1,0.298350825,2000.0,3,0,0,0,0,1,1,3.3405620311886564,0
0,0.0,33,0,209.0,5400.0,5,0,0,0,0,0,0,0.004784666102076066,1
0,0.206749838,39,0,3304.0,5400.0,7,0,1,0,0,0,0,0.0003026633466515294,1
0,0.9999999,45,0,0.045489255,9166.0,9,0,0,0,1,0,0,21.510346853267492,1
0,0.018038323,51,0,0.203967365,6250.0,23,0,2,0,0,0,0,4.878825465702796,2
0,0.263007965,56,0,0.333232124,6586.0,13,0,1,0,0,0,0,2.991932636612751,2
0,0.062275007,59,0,2244.0,0.0,10,0,2,0,0,0,0,0.00044563259998547233,2
0,0.0,54,0,1.115964639,1922.0,6,0,1,0,0,0,0,0.8952834898115338,2
0,0.294904772,64,2,0.373125375,5000.0,11,0,1,0,1,2,1,2.672900762211064,3
0,0.697030297,63,1,0.30845168,5773.0,7,0,1,0,0,1,1,3.2315222848361977,3
0,0.133175461,65,1,0.215749198,4050.0,19,0,0,0,1,1,1,4.613627220895184,3
1,0.647252767,38,1,0.455087889,6200.0,13,0,1,0,0,1,1,2.1925598642677397,1
0,0.600025395,53,1,0.456743869,2935.0,8,0,1,0,1,1,1,2.18462784042226,2
0,0.0,33,2,0.09107435,5500.0,7,0,0,0,0,2,1,10.86078804791997,1
0,0.9999999,37,0,0.208961474,2387.0,2,0,0,0,0,0,0,4.762778527645505,1
0,0.050312168,41,0,0.117403672,11600.0,4,0,1,0,3,0,0,8.445684015610597,1
0,0.012314493,80,0,0.002997003,1000.0,2,0,0,0,1,0,0,250.18745294912213,3
0,0.0,59,0,0.221489585,6672.0,9,0,1,0,1,0,0,4.494592409797519,2
0,0.025682614,67,0,2441.0,5400.0,9,0,1,0,0,0,0,0.00040966800095534574,3
0,0.0,28,1,0.081024202,2850.0,4,0,0,0,0,1,1,12.19152366761215,0
0,0.134711898,54,1,0.285340909,8799.0,10,1,2,0,2,2,1,3.492340663066066,2
0,0.018357683,63,0,0.220404168,14300.0,14,0,2,0,0,0,0,4.51662680532735,3
0,0.092207183,33,0,241.0,5400.0,10,0,0,0,0,0,0,0.004149360376098025,1
0,0.000434745,49,0,0.0,3600.0,3,0,0,0,0,0,0,1000.0,2
0,0.841255892,69,0,0.557415283,7288.0,14,0,1,0,1,0,0,1.7907819331656796,3
0,0.179875299,36,2,0.159537572,3459.0,9,0,0,1,1,3,1,6.229071410149396,1
0,0.170986658,54,0,0.252921319,11552.0,11,0,2,0,0,0,0,3.9382278098516026,2
0,0.45016042,57,0,0.576116166,21210.0,21,0,4,0,3,0,0,1.732753402024784,2
0,0.14843898,49,1,1548.0,5400.0,7,0,1,0,4,1,1,0.0006459944147322903,2
0,0.040472044,43,0,2590.0,5400.0,8,0,1,0,0,0,0,0.00038610023702693547,1
0,0.032963124,50,0,0.802783109,2083.0,5,0,1,0,0,0,0,1.2441167135797575,2
0,0.47089257,51,2,0.446868467,11000.0,20,0,1,0,1,2,1,2.232798407752158,2
0,0.0,62,1,0.588620251,5500.0,10,0,1,0,0,1,1,1.6960068761274618,3
0,0.300719808,30,0,443.0,5400.0,5,0,0,0,0,0,0,0.002257331247559261,0
0,0.000444097,75,0,0.513885803,4500.0,16,0,2,0,1,0,0,1.942178234811419,3
0,1.021965413,28,0,0.797044763,2300.0,6,0,1,0,1,0,0,1.2530625428087672,0
0,0.033265759,71,0,0.129720479,8764.0,10,0,1,0,0,0,0,7.649910768763324,3
0,0.510658322,60,0,0.28038746,9600.0,6,0,2,0,1,0,0,3.5538186385420305,2
0,0.063598651,63,0,0.217391304,2000.0,9,0,0,0,1,0,0,4.578936897597351,3
0,0.649171984,71,0,0.37350973,13000.0,13,0,3,0,0,0,0,2.670157595104405,3
0,0.0,76,0,0.165976289,7000.0,6,0,1,0,0,0,0,5.988874264656822,3
0,0.037498947,47,0,0.03074558,1300.0,11,0,0,0,0,0,0,31.500448251378614,2
1,0.9999999,46,2,0.373608431,6736.0,3,0,1,0,0,2,1,2.6694540678930956,2
0,0.144389193,61,3,0.360882894,8154.0,22,0,2,0,0,3,1,2.7633248671875603,3
0,0.063387323,72,0,0.003748438,2400.0,3,0,0,0,0,0,0,210.59556847957157,3
0,0.042947697,32,0,0.060983607,4574.0,7,0,0,0,0,0,0,16.133297954086473,1
0,0.033209944,67,0,56.0,5400.0,4,0,0,0,1,0,0,0.01785682398528598,3
0,0.321368229,42,0,0.39186572,4646.0,5,0,1,0,2,0,0,2.54539897245298,1
0,0.039115174,68,0,0.012034808,5400.0,9,0,0,0,0,0,0,76.71766243123797,3
1,0.296279797,57,0,0.356989027,9750.0,18,0,4,0,3,0,0,2.7933817088756743,2
0,0.25759003,47,0,0.314984709,4250.0,5,0,2,0,3,0,0,3.1647100999434756,2
0,0.001102729,73,0,0.001498501,2001.0,7,0,0,0,0,0,0,400.239983894343,3
0,0.030781259,54,0,0.055487255,12200.0,3,0,1,0,2,0,0,17.70310842684779,2
