limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,pay_status_max,severe_delay_count,pay_status_mean,pay_ratio_min,pay_amt_max,pay_amt_mean,util_rate_2,bill_recent_vs_avg,age_limit,util_rate_mean,default
80000,2,3,2,25,0,0,0,0,0,0,80804,81390,81700,79080,59873,60520,3000,3058,9013,2200,2200,2500,0,0,0.0,0.0278195773953288,9013,3661.8333333333335,1.0173622829714628,1.0934901313341137,20.0,0.9236697041286984,0
270000,2,1,2,28,0,0,0,0,0,0,70587,70279,69339,67497,68446,69799,3015,3000,2500,2435,3000,4000,0,0,0.0,0.036054225555235,4000,2991.6666666666665,0.2602916285495238,1.0181967674232426,75.6,0.2567564564575686,0
150000,2,2,2,28,0,0,0,0,0,0,25639,16213,18075,19902,5331,9281,2000,2000,2000,1000,3950,0,0,0,0.0,0.0,3950,1825.0,0.1080859460936927,1.6287865151884129,42.0,0.1049337448861452,0
260000,2,3,2,27,0,0,0,0,0,0,106164,105133,100606,93022,61746,47819,3834,4523,3154,2025,1709,2011,0,0,0.0,0.0217688098642271,4523,2876.0,0.4043561370917804,1.2380737653937055,70.2,0.3298000135896913,0
200000,2,4,1,27,0,0,0,0,0,0,185143,188678,191500,187835,139070,140171,7000,7512,7500,5100,5100,5500,0,0,0.0,0.027151344790136,7512,6285.333333333333,0.9433852830735846,1.075992611412404,54.0,0.8603265317006747,0
90000,2,1,2,27,0,0,0,0,0,0,61799,62561,63069,62643,59265,59046,2400,2518,2514,2100,2500,2500,0,0,0.0,0.0335227635527744,2518,2422.0,0.695114498727792,1.0065284251158422,24.3,0.6821831609278415,0
200000,2,2,1,29,1,2,0,0,0,2,57982,55005,54742,54401,42923,40365,0,2200,1671,3000,0,4600,2,2,0.8333333333333334,0.0,4600,1911.8333333333333,0.2750236248818756,1.139046047461889,58.0,0.2545137274313628,0
200000,2,3,2,29,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,-1,0,-1.0,0.9969418960244648,326,326.0,0.0016299918500407,0.9969418960244648,58.0,0.0016299918500407,0
30000,2,2,2,25,0,0,2,2,2,2,23657,26568,27456,27915,27185,28806,3300,1600,1200,0,2200,0,2,4,1.3333333333333333,0.0,3300,1383.3333333333333,0.8855704809839672,0.8783920095548693,7.5,0.8976756330344543,1
180000,2,1,2,27,0,0,0,0,0,0,101395,101607,98186,59451,49956,50133,5000,3371,6940,2800,2000,2000,0,0,0.0,0.0331765215337375,6940,3685.1666666666665,0.5644801973322371,1.3204365208558515,48.6,0.4265976300131666,0
30000,2,2,1,28,0,0,0,0,0,0,8704,9698,11022,12032,12134,12439,1300,1488,1498,600,500,750,0,0,0.0,0.0412031314379892,1498,1022.6666666666666,0.3232558914702843,0.7908533353524646,8.4,0.366815550592758,0
520000,2,1,2,28,-1,0,0,-1,0,0,34167,53319,25689,146903,150656,132050,40054,8011,151509,50263,59491,48326,0,0,-0.3333333333333333,0.1502438109527381,151509,59609.0,0.1025363412762667,0.3776819764549826,145.6,0.1739688962136611,0
80000,2,3,2,28,-1,-1,-1,-1,-1,-1,1646,4830,4655,15403,5849,2046,4830,4655,17663,5852,2254,1467,-1,0,-1.0,0.3799013243313425,17663,6120.166666666667,0.0603742453219334,0.2868012196892696,22.4,0.0717261867559988,0
120000,2,3,1,28,0,0,0,0,0,0,57863,59456,57868,60790,50091,51113,5000,3588,10000,5000,5000,3000,0,0,0.0,0.0586923347810775,10000,5264.666666666667,0.4954625378121849,1.0296304424547802,33.6,0.468303041919095,0
360000,2,1,2,27,-1,-1,-1,-1,-1,0,660,660,658,1095,4948,3861,663,661,1100,4953,19,1264,0,0,-0.8333333333333334,0.0038391594261466,4953,1443.3333333333333,0.0018333282407548,0.3331090174966353,97.2,0.0055009106456185,0
50000,2,1,2,27,0,0,0,0,0,0,44402,44977,46546,46033,48656,41674,2000,3000,2400,3023,5000,0,0,0,0.0,0.0,5000,2570.5,0.8995220095598088,0.9783983488435294,13.5,0.9076085144963768,0
200000,2,2,2,27,0,0,0,0,0,0,108422,106437,109068,112286,77062,0,3900,4345,6000,3950,0,0,0,0,0.0,0.0,6000,3032.5,0.5321823390883046,1.2673993387637572,54.0,0.4277270280315265,0
30000,2,2,2,24,0,0,0,0,0,0,23729,27889,29500,29639,27546,6718,10000,2061,1200,551,0,0,0,0,0.0,0.0,10000,2302.0,0.9296023465884472,0.9817068545856978,7.2,0.805645367376643,1
50000,2,2,2,24,0,0,2,0,-1,0,16691,15412,12420,13156,28315,28908,3500,0,1329,29328,1049,1186,2,1,0.1666666666666666,0.0,29328,6065.333333333333,0.3082338353232935,0.8715320082152679,12.0,0.3829990066865329,0
80000,2,1,2,25,-2,-2,-2,-2,-2,-2,4932,2638,2940,2946,9606,2946,2638,2940,2946,9606,2946,3345,-2,0,-2.0,0.3066514000208181,9606,4070.1666666666665,0.0329745878176522,1.137541323902514,20.0,0.0541826560501327,0
50000,2,2,2,25,0,0,-1,-1,0,0,40114,22701,390,26898,26911,26926,1000,390,26898,1000,1000,1000,0,0,-0.3333333333333333,0.0171791031627169,26898,5214.666666666667,0.4540109197816043,1.6720436830478096,12.5,0.4797904041919161,0
120000,2,2,2,26,-1,-1,-1,-1,-1,-1,1682,1929,1682,1682,1682,1682,1929,1682,1682,1682,1682,1674,-1,0,-1.0,0.8715025906735752,1929,1721.8333333333333,0.0160748660427829,0.975543740937651,31.2,0.0143596025588675,0
210000,2,4,2,27,1,-2,-1,-1,-2,-2,0,0,780,0,0,0,0,780,0,0,0,0,1,0,-1.1666666666666667,0.0,780,130.0,0.0,0.0,56.7,0.0006190446712158,0
80000,2,2,2,22,0,0,0,0,0,0,76405,77043,79524,75773,29126,8671,2780,3745,1628,596,173,2114,0,0,0.0,0.0059395062999965,3745,1839.3333333333333,0.9630254621817228,1.3228470514907027,17.6,0.7219534755815552,0
50000,2,1,2,25,0,0,0,0,0,0,48408,47563,41319,25110,20478,20258,1774,2100,1609,1000,1000,1000,0,0,0.0,0.0366460782085975,2100,1413.8333333333333,0.9512409751804964,1.429778184718079,12.5,0.6771064578708427,0
300000,2,2,2,25,-2,-2,-1,-1,-2,-2,1800,1800,2148,1800,0,2635,1800,2148,1800,0,2635,750,-1,0,-1.6666666666666667,0.0,2635,1522.1666666666667,0.0059999800000666,1.0599666306801452,75.0,0.0056572033648776,0
100000,2,1,2,26,0,0,0,0,0,2,2405,3420,4286,5302,6829,6574,1214,1080,1096,1623,0,394,2,1,0.3333333333333333,0.0,1623,901.1666666666666,0.0341996580034199,0.5006592186524182,26.0,0.0480261864048026,0
80000,2,2,2,26,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,-1,0,-1.0,0.0,780,260.0,0.0048749390632617,1.196319018404908,20.8,0.0040624492193847,1
130000,2,1,2,26,-1,-1,-1,-1,-1,-1,1094,1271,1205,1798,299,1280,1293,1205,1798,299,1280,3368,-1,0,-1.0,0.1662034463590883,3368,1540.5,0.0097768478704009,0.9440529267941896,33.8,0.0089063417460891,0
80000,2,2,2,27,0,0,0,0,0,0,20540,8985,8941,8564,6281,6965,1985,2287,2287,281,965,18000,0,0,0.0,0.0328079392877991,18000,4300.833333333333,0.1123110961112986,2.0443913606051556,21.6,0.1255734303321208,0
160000,2,1,2,27,1,-1,0,0,0,0,0,11700,12829,10801,10351,3366,11700,12014,8000,5000,0,1263,1,0,0.0,0.0,12014,6329.5,0.0731245429716064,0.0,43.2,0.0510903056855894,1
130000,2,1,2,27,0,0,0,0,0,0,128137,109868,108167,102584,91030,82634,4000,4019,4017,3100,4500,5380,0,0,0.0,0.0302188429107569,5380,4169.333333333333,0.8451319605233806,1.2352022569751262,35.1,0.7979682207572764,0
30000,2,1,1,23,-1,-1,3,2,0,0,6630,3842,3631,1950,1170,1170,3842,0,0,0,0,0,3,2,0.5,0.0,3842,640.3333333333334,0.1280623979200693,2.1620740257622697,6.9,0.1021799273357554,0
50000,2,1,2,23,0,0,-1,0,0,0,9861,6486,2636,4652,6390,8880,1000,2636,2500,2128,2880,390,0,0,-0.1666666666666666,0.0439139736516158,2880,1922.3333333333333,0.1297174056518869,1.5205468890545089,11.5,0.1296807397185389,0
20000,2,2,2,22,0,0,0,0,0,0,19583,16810,17941,19327,19155,19422,1300,1409,1795,623,512,185,0,0,0.0,0.0095247901971889,1795,970.6666666666666,0.8404579771011449,1.0468087381062685,4.4,0.935269903171508,0
140000,2,2,2,23,0,0,0,0,0,0,21001,16400,20729,15583,7218,7365,4000,5000,2000,0,147,1000,0,0,0.0,0.0,5000,2024.5,0.1171420204141399,1.4269891961676973,32.2,0.1051135349033221,0
180000,2,1,2,25,-1,0,0,0,0,0,62798,51923,51935,47383,32876,28915,1867,2501,1271,926,876,3004,0,0,-0.1666666666666666,0.0195424615904102,3004,1740.8333333333333,0.2884595085582858,1.365985585637843,45.0,0.2553967292774299,0
400000,2,3,2,26,0,0,0,0,0,0,18256,18245,18447,13574,8805,10501,1300,1229,1120,292,2784,270,0,0,0.0,0.0215101289134438,2784,1165.8333333333333,0.045612385969035,1.2470797185600109,104.0,0.0365949085127287,0
260000,2,2,2,26,-1,-1,-2,-2,-2,-2,28,-288,-604,-920,-1236,-1552,288,1236,316,316,316,316,-1,0,-1.6666666666666667,-4.306620209059234,1236,464.6666666666667,-0.0011076880473536,-0.0367936925098554,67.6,-0.0029307579586232,0
260000,2,2,2,26,0,0,0,0,0,0,264249,264434,263847,262723,222464,222837,9800,9800,9413,7114,7532,8427,0,0,0.0,0.0270778459524063,9800,8681.0,1.0170499344233292,1.056601535426774,67.6,0.9618898901670891,0
180000,2,2,1,26,-1,-1,-1,-1,-1,-1,2406,2410,2057,2392,1483,2161,2410,2057,2392,1483,2161,2181,-1,0,-1.0,0.6197241955704137,2410,2114.0,0.013388814506586,1.1177700348432056,46.8,0.0119527113738257,0
160000,2,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,1900,0,2018,0,0,1900,0,2018,0,1,0,-1.5,0.0,2018,653.0,0.0,0.0,43.2,0.0040812244923469,0
20000,2,2,2,25,2,2,2,2,0,0,17496,16923,20319,19543,19534,19320,0,4000,0,391,386,249,2,4,1.3333333333333333,0.0,4000,837.6666666666666,0.8461076946152692,0.9278334114070056,5.0,0.9427445294401948,0
30000,2,2,1,25,0,0,0,0,0,0,28848,27932,27474,28351,26389,26992,2000,1524,1401,917,1000,2000,0,0,0.0,0.0323433972911963,2000,1473.6666666666667,0.9310356321455951,1.0427490481468986,7.5,0.9221137073208672,0
250000,2,2,1,25,0,0,0,0,0,0,13358,19102,23681,20869,25490,31258,6000,5000,4000,5000,6000,5000,0,0,0.0,0.159953933267219,6000,5166.666666666667,0.0764076943692225,0.5991746658293712,62.5,0.0891716433134267,0
80000,2,1,2,25,0,0,0,0,0,0,40764,41765,42251,46475,48156,50419,2000,1776,5000,3000,5000,2500,0,0,0.0,0.0425226260594742,5000,3212.6666666666665,0.5220559743003212,0.9064172312071036,20.0,0.5621388065982508,0
90000,2,1,2,24,0,0,0,-2,-2,-2,77860,76387,0,0,0,0,3292,0,0,0,0,0,0,0,-1.0,0.0,3292,548.6666666666666,0.8487350140553994,3.0285310496392293,21.6,0.2856394188212723,0
50000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,-2000,0,0,0,0,0,2000,-2,0,-2.0,-1.0005002501250626,2000,333.3333333333333,0.0,-0.0,14.0,-0.0066665333359999,0
210000,2,1,2,27,-1,0,0,0,2,-1,39397,38683,39210,38986,689,2040,2000,1985,1300,0,2040,4081,2,1,0.0,0.0,4081,1901.0,0.184203884743406,1.486576400374817,56.7,0.12619384352138,0
200000,2,1,2,27,0,0,0,0,0,0,8666,9737,16013,28720,23607,24135,1224,6500,15000,3607,684,5000,0,0,0.0,0.028973229413758,15000,5335.833333333333,0.0486847565762171,0.4689224775441001,54.0,0.0923978713439766,0
320000,2,2,2,28,0,-1,0,0,0,0,10668,44197,36538,34603,31596,30155,44462,12000,2000,1000,1000,5098,0,0,-0.1666666666666666,0.0288983932493353,44462,10926.666666666666,0.1381151933900206,0.3408978339715492,89.6,0.0977897985735461,0
200000,2,1,1,32,-2,-2,-2,-2,-2,-2,14202,0,505,0,0,0,0,505,0,0,0,4950,-2,0,-2.0,0.0,4950,909.1666666666666,0.0,5.7916128593760625,64.0,0.012255772054473,0
80000,2,2,1,27,1,2,2,2,2,-1,3970,1603,3740,2000,0,2096,0,2191,0,0,2096,0,2,4,1.3333333333333333,0.0,2191,714.5,0.0200372495343808,1.775624301155423,21.6,0.0279350674783231,1
140000,2,3,2,26,0,0,0,0,0,0,33236,32971,31206,31730,30535,28301,1785,2012,1536,837,989,782,0,0,0.0,0.0263779899782547,2012,1323.5,0.2355054606752809,1.0608080431949358,36.4,0.2237829253600569,0
80000,2,1,2,27,0,0,0,0,0,0,78178,77637,73966,71447,66994,66813,3437,3300,3050,5000,2700,2300,0,0,0.0,0.0344239231298829,5000,3297.8333333333335,0.9704503693703828,1.0782156164591383,21.6,0.9063115877718196,0
200000,2,1,2,29,0,0,-1,-1,-1,0,11347,30478,7892,1961,1357,1357,25000,8082,2580,1357,0,0,0,0,-0.5,0.0,25000,6169.833333333333,0.1523892380538097,1.251553365932571,58.0,0.0453264400344665,0
230000,2,2,2,30,-1,2,-1,-1,-1,-1,2374,2165,2154,1966,1966,1966,0,2154,1966,1966,1966,177,2,1,-0.5,0.0,2154,1371.5,0.0094130025521628,1.1307454155751369,69.0,0.0091238733744635,1
230000,2,1,2,28,0,0,0,-2,-2,-1,231591,102650,0,0,0,915,4650,0,0,0,915,4306,0,0,-0.8333333333333334,0.0,4650,1645.1666666666667,0.4463024073808375,4.14589362755921,64.4,0.2428656107292287,0
20000,2,3,1,26,0,0,0,0,0,0,13548,14919,17057,13450,7944,780,1605,3130,1275,159,0,0,0,0,0.0,0.0,3130,1028.1666666666667,0.7459127043647817,1.2006380716058136,5.2,0.5641217939103044,0
90000,2,2,1,27,0,0,0,0,0,0,91367,64482,32037,14589,10237,10066,2121,1357,1037,243,244,226,0,0,0.0,0.0166552433173406,2121,871.3333333333334,0.7164587060143777,2.4606883797759265,24.3,0.4125472679933186,0
130000,2,2,1,26,2,2,2,2,0,0,5169,6228,6065,3489,3489,1163,1300,1250,0,0,0,0,2,4,1.3333333333333333,0.0,1300,425.0,0.047907323789817,1.211058612206646,33.8,0.0328241064812321,1
320000,2,2,2,29,-2,-2,-2,-2,-2,-2,5118,3743,7997,3115,1852,1347,6783,8063,3115,1852,1347,5158,-2,0,-2.0,0.389472368092023,8063,4386.333333333333,0.0116968384473798,1.3248770385710589,92.8,0.0120687122852741,0
30000,2,2,2,29,2,2,0,0,0,0,36328,35291,36775,36914,33305,33688,0,2206,1500,2000,6000,6000,2,2,0.6666666666666666,0.0,6000,2951.0,1.176327455751475,1.0266642173833176,8.7,1.1794106863104563,0
240000,2,1,2,29,2,0,0,2,0,0,32870,34015,38257,37607,40924,43546,2000,5000,0,4000,3000,10000,2,2,0.6666666666666666,0.0,10000,4000.0,0.1417285761309328,0.8679502695566068,69.6,0.1577903147625773,1
360000,2,1,2,29,-1,-1,-1,-1,-1,-1,885,10553,1943,2640,1741,4120,10553,2000,2700,2000,4120,4118,-1,0,-1.0,0.1895016107636914,10553,4248.5,0.0293138074616459,0.2425986842105263,104.4,0.0101305274152016,0
30000,2,1,2,28,0,-1,-1,-1,-2,-2,13568,3166,821,0,0,0,3166,821,0,0,0,0,0,0,-1.1666666666666667,0.0,3166,664.5,0.1055298156728109,4.635726894823757,8.4,0.0975245269602124,0
240000,2,3,2,28,2,2,2,0,0,0,242837,246989,204769,62670,10408,10848,10000,0,2806,500,562,303,2,3,1.0,0.0,10000,2361.8333333333335,1.0291165453477278,1.8715111999969172,67.2,0.5406373306777889,1
320000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,1999,1999,0,0,0,1999,1999,1999,-2,0,-2.0,0.0,1999,999.5,0.0,0.0,89.6,0.0020822851595255,0
410000,2,1,2,28,0,0,0,0,-2,-1,210866,109320,11546,858,0,1117,2444,3056,968,0,1117,0,0,0,-0.5,0.0,3056,1264.1666666666667,0.2666334960158634,3.791269743761855,114.8,0.1356529211717369,0
220000,2,2,2,29,0,0,2,0,0,0,43596,45765,41308,39770,31840,33173,6000,2,3006,2000,2000,1500,2,1,0.3333333333333333,4.3700563737272214e-05,6000,2418.0,0.208021781719174,1.1109242412659583,63.8,0.1783719164912886,0
240000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,343,315,6000,0,0,343,315,6000,0,188,-2,0,-2.0,0.0,6000,1141.0,0.0,0.0,62.4,0.004623591846145,0
200000,2,1,2,26,-2,-2,-2,-2,-2,-2,2232,3967,1348,20836,1321,561,3967,1348,20836,1321,561,2905,-2,0,-2.0,0.0633968421557805,20836,5156.333333333333,0.0198349008254958,0.4424036206270027,52.0,0.0252207072297971,0
80000,2,4,2,25,0,0,0,0,0,0,72732,74120,74071,41008,32152,32748,3201,4016,2109,1151,1685,1342,0,0,0.0,0.0280670096808017,4016,2250.6666666666665,0.926488418894764,1.335197667338765,20.0,0.6808894055490974,0
20000,2,1,2,25,0,0,0,0,0,0,17977,17776,18886,19551,18964,19676,2000,1700,1300,662,1000,747,0,0,0.0,0.0338584288052373,2000,1234.8333333333333,0.8887555622218889,0.9559183239391684,5.0,0.9402029898505077,0
20000,2,1,2,24,-1,-1,-1,-1,-1,0,4687,9060,5064,14745,6805,6805,15000,6004,14776,10000,0,7436,0,0,-0.8333333333333334,0.0,15000,8869.333333333334,0.4529773511324433,0.5961587382345459,4.8,0.3930303484825759,0
300000,2,2,2,26,-1,-1,-1,-1,-1,-1,1121,699,3131,5180,1780,0,699,3152,5180,1780,0,6200,-1,0,-1.0,0.0,6200,2835.1666666666665,0.0023299922333592,0.5644037929008978,78.0,0.0066172001648883,0
340000,2,1,2,26,1,2,2,2,2,0,17211,19262,20012,19728,19042,11728,2637,1353,531,14,235,1400,2,4,1.5,0.0007096152871407,2637,1028.3333333333333,0.056652774550663,0.9652020301152456,88.4,0.0524424928161975,0
300000,2,2,2,27,0,0,0,0,0,-1,15024,12128,9775,7347,4026,4851,1200,1164,1069,81,4851,3333,0,0,-0.1666666666666666,0.0110234077299945,4851,1949.6666666666667,0.0404265319115602,1.6958067611038998,81.0,0.0295282349058836,0
350000,2,1,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2.0,0.0,0,0.0,0.0,0.0,91.0,0.0,0
20000,2,1,2,24,2,0,0,0,0,0,18466,15946,16327,17970,18819,16642,1500,1500,2000,1000,1000,1000,2,1,0.3333333333333333,0.053134962805526,2000,1333.3333333333333,0.7972601369931503,1.0635463062509598,4.8,0.8680399313367664,1
90000,2,1,2,24,0,0,0,0,0,0,69542,64610,62725,57716,43970,36415,2366,4000,3000,2000,3480,15000,0,0,0.0,0.0340221158132378,15000,4974.333333333333,0.7178809124343063,1.2455878489718912,21.6,0.6203227371547723,0
80000,2,2,1,27,0,0,0,0,0,0,77039,78746,79757,40498,29212,29621,2984,2449,1612,798,1307,359,0,0,0.0,0.012119370737965,2984,1584.8333333333333,0.9843126960912988,1.380301541750901,21.6,0.6976433627912985,1
20000,2,2,1,28,0,0,0,0,0,0,6064,7076,8169,8956,8956,0,1120,1213,1000,0,0,0,0,0,0.0,0.0,1213,555.5,0.3537823108844558,0.9275244092079435,5.6,0.3268253254003966,0
240000,2,1,2,28,0,0,0,0,0,0,203850,203979,204712,205344,152992,140128,7500,8000,8400,6000,5200,5000,0,0,0.0,0.0292191190435608,8400,6683.333333333333,0.849908958712672,1.1008891901160294,67.2,0.7715280352998529,0
150000,2,1,2,27,-1,3,2,-1,-1,-1,942,616,290,326,740,17481,0,0,362,740,17481,1000,3,2,0.1666666666666666,0.0,17481,3263.8333333333335,0.0041066392890714,0.277045242880251,40.5,0.0226609600380441,1
100000,2,1,2,27,0,0,0,0,0,0,40576,41876,42699,44020,44588,45521,1977,1800,2032,1600,1652,1734,0,0,0.0,0.0363462892710297,2032,1799.1666666666667,0.4187558124418756,0.9389477256774372,27.0,0.4321290120432129,1
150000,2,2,1,24,1,-1,-1,-1,-1,-1,-122,16711,8004,521,3776,165,16924,8004,521,3776,165,356,1,0,-0.6666666666666666,-139.86776859504133,16924,4957.666666666667,0.1114059239605069,-0.025188396820481,36.0,0.0322831181125459,0
50000,2,1,2,27,0,0,0,0,-2,-2,45190,45277,44941,0,0,0,5277,4941,0,0,0,0,0,0,-0.6666666666666666,0.0,5277,1703.0,0.9055218895622088,2.0023040453719703,13.5,0.4513509729805404,0
260000,2,1,2,27,0,0,0,0,0,0,109588,111132,112014,107404,46866,11950,5000,5000,3000,2000,433,1000,0,0,0.0,0.0092389101073249,5000,2738.8333333333335,0.4274291252725951,1.3177970177970175,70.2,0.3198410775343172,0
140000,2,1,2,27,0,0,0,0,0,0,128656,126785,129752,132554,268084,137061,6000,6500,6500,5000,5000,5568,0,0,0.0,0.0186508010519051,6500,5761.333333333333,0.905600674280898,0.8364261272643346,37.8,1.0986731047159188,0
30000,2,1,2,24,-1,-1,0,0,0,-1,25616,27526,11458,7500,7000,5192,31348,1328,1000,7000,5192,0,0,0,-0.5,0.0,31348,7644.666666666667,0.9175027499083364,1.823246103110394,7.2,0.4682732797795628,0
90000,2,2,2,23,0,0,0,0,0,0,11989,18746,19670,14039,14218,9427,7000,1326,1095,377,288,342,0,0,0.0,0.0202545889303045,7000,1738.0,0.2082865745936156,0.8165503150008514,20.7,0.1631259652670526,0
50000,2,2,1,23,0,0,0,0,0,0,5215,6232,7251,8326,9184,10031,1106,1125,1200,1000,1000,1000,0,0,0.0,0.0996810207336523,1200,1071.8333333333333,0.124637507249855,0.6766136879662666,11.5,0.1541269174616507,1
230000,2,2,2,31,-1,-1,0,0,0,0,10190,49777,49159,43668,42352,43099,49777,3002,1388,1511,5000,1600,0,0,-0.3333333333333333,0.0282343368592351,49777,10379.666666666666,0.2164207981704427,0.256620119118073,71.3,0.1726405537367229,0
70000,2,3,1,30,2,2,2,2,2,2,55352,56448,57550,58008,58957,60367,2600,2600,2000,2500,2500,2400,2,6,2.0,0.0347517853729735,2600,2433.3333333333335,0.8063884801645691,0.9579564334502492,21.0,0.8254215415970249,1
300000,2,1,2,30,0,0,0,0,0,0,53377,54984,56738,57282,58575,59653,2500,2640,2080,2246,2174,3000,0,0,0.0,0.0366590881051833,3000,2440.0,0.1832793890687031,0.9402463191579936,90.0,0.1892265914669173,0
300000,2,1,2,27,-1,-1,-1,-1,0,0,4850,42189,83754,120927,105303,82475,42198,83754,120927,0,716,25213,0,0,-0.6666666666666666,0.0,120927,45468.0,0.1406295312348958,0.0662110014925916,81.0,0.2441647416730833,0
110000,2,1,2,29,0,0,0,0,0,0,105102,107388,106805,107608,108643,109689,5289,3875,3830,4000,4000,5000,0,0,0.0,0.0358594086474542,5289,4332.333333333333,0.9762456704939046,0.9773278511439912,31.9,0.9776199004251476,1
30000,2,2,2,27,0,0,0,0,0,0,4512,6628,9222,6368,1000,3070,2205,2111,2376,0,2070,1683,0,0,0.0,0.0,2376,1740.8333333333333,0.2209259691343622,0.8787898461338701,8.1,0.1711054075975245,0
20000,2,2,2,27,2,2,-2,-2,-1,-1,17311,0,0,0,4599,4779,0,0,0,4599,700,0,2,2,-0.3333333333333333,0.0,4599,883.1666666666666,0.0,3.8908409814572016,5.4,0.2223972134726597,1
30000,2,1,2,22,-1,-1,-1,-1,-1,-2,846,3173,1972,182,0,0,3173,1972,183,0,0,440,-1,0,-1.1666666666666667,0.0,3173,961.3333333333334,0.1057631412286257,0.8214921508334683,6.6,0.0342933013343999,0
350000,2,1,2,31,0,-1,0,0,0,0,49184,20738,47631,51451,35104,0,20738,27689,21451,2000,0,20602,0,0,-0.1666666666666666,0.0,27689,15413.333333333334,0.0592512592821163,1.44578029924454,108.5,0.0971940080171199,0
200000,2,1,2,30,-1,-1,-1,-1,-1,-1,10225,9468,30250,5215,90,5690,9468,30250,5215,90,6198,2440,-1,0,-1.0,0.0172546012269938,30250,8943.5,0.0473397633011834,1.0066618535048568,60.0,0.0507814127596028,0
200000,2,1,2,31,-2,-2,-2,-2,-2,-2,10742,165,1295,0,0,0,165,1295,0,0,0,0,-2,0,-2.0,0.0,1295,243.33333333333337,0.0008249958750206,5.279488859764089,62.0,0.0101682824919208,0
50000,2,2,1,26,0,0,0,0,0,0,41891,33849,30220,30235,28979,23593,1781,2016,1450,1314,814,978,0,0,0.0,0.0280883367839889,2016,1392.1666666666667,0.6769664606707866,1.3314721914680594,13.0,0.6292107491183511,0
100000,2,2,2,26,2,2,0,0,0,0,88728,86405,88636,83516,39871,39626,0,3639,2347,3901,1327,530,2,2,0.6666666666666666,0.0,3901,1957.3333333333333,0.8640413595864042,1.2473827755232108,26.0,0.7112962203711296,1
140000,2,2,2,26,0,0,0,-1,-1,-1,22844,8178,3776,3776,3776,4173,1119,1000,3776,3776,4173,1000,0,0,-0.5,0.0489822718319107,4173,2474.0,0.058413868472368,2.9457757527563455,36.4,0.055384128208608,0
50000,2,3,2,22,0,0,0,2,2,0,46476,47703,51922,51563,50677,48556,2000,5000,1200,0,1853,0,2,2,0.6666666666666666,0.0,5000,1675.5,0.9540409191816164,0.9392158381693684,11.0,0.989636873929188,0
50000,2,1,2,22,0,0,0,0,0,0,38393,36240,31675,31849,31323,32620,2000,2000,2000,1500,3023,0,0,0,0.0,0.0,3023,1753.8333333333333,0.7247855042899142,1.1397880320227998,11.0,0.6736531936027945,0
160000,2,1,2,27,0,0,0,2,2,0,97375,112373,119017,104417,62975,53299,20000,10000,3017,0,3000,2000,2,2,0.6666666666666666,0.0,20000,6336.166666666667,0.7023268604571221,1.0633128405604029,43.2,0.5723464228348573,0
170000,2,2,2,28,0,-1,0,0,0,0,30860,167941,171459,173310,240738,135722,304815,8000,8127,4810,5000,5400,0,0,-0.1666666666666666,0.0207693809478314,304815,56025.333333333336,0.987882424221034,0.2012529944480433,47.6,0.9019848902849592,0
160000,2,1,2,28,0,0,0,0,0,0,40854,41849,42889,43904,44777,45866,1676,1716,1731,1604,1812,1667,0,0,0.0,0.0363442126147339,1812,1701.0,0.2615546152836545,0.9422591247189068,44.8,0.2709764313973037,0
100000,2,3,2,28,3,2,2,5,5,4,1250,1250,1250,1250,1250,650,0,0,0,0,0,0,5,6,3.5,0.0,0,0.0,0.0124998750012499,1.0860121633362294,28.0,0.0114998850011499,0
100000,2,1,2,29,0,0,0,0,0,0,94378,95809,93076,91241,62242,9565,6000,5000,4000,4000,1000,1000,0,0,0.0,0.0160660636537441,6000,3500.0,0.958080419195808,1.26875740785137,29.0,0.7438442282243843,0
200000,2,2,2,23,0,0,-2,-2,-2,-2,61650,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3333333333333333,0.0,0,0.0,0.0,5.99941611521993,46.0,0.0513747431262843,1
360000,2,1,2,27,0,0,0,0,0,0,297275,307394,314534,289355,274484,247998,20000,15000,19355,10000,10000,10000,0,0,0.0,0.0345595045549427,20000,14059.166666666666,0.8538698503615267,1.030388562753387,97.2,0.8014051812819037,0
160000,2,1,2,27,0,0,0,0,0,-1,159460,148691,118082,112802,61178,98960,10000,10000,5022,8000,99822,5000,0,0,-0.1666666666666666,0.042529407281319,99822,22974.0,0.9293129417941138,1.3684049435123196,43.2,0.7283006564542305,0
