sample_id,true_label,model_prob,mcdm_ensemble,final_risk_score,model_prediction,mcdm_prediction,final_prediction,mcdm_topsis_equal,mcdm_topsis_weighted,mcdm_saw_equal,mcdm_saw_weighted,mcdm_wpm_equal,mcdm_wpm_weighted,mcdm_vikor_equal,mcdm_vikor_weighted,criteria_Payment_Behavior_Risk,criteria_Financial_Capacity_Risk,criteria_Severe_Default_Risk,criteria_Interaction_Risk,criteria_Other_Risk
5175,0,0.24824254,0.443159913725218,0.32620949077866906,0,0,0,0.6772687520389955,0.8530873290570975,0.3370746466298359,0.1943387199660984,0.36313467975150837,0.20316635788344645,0.3920630622563593,0.3920630537594997,-0.95633227,-0.12703186,-0.24813932,0.014128886,0.19114693
5176,0,0.422895,0.43429671911164125,0.42745572005813914,0,0,0,0.6430446632041837,0.6083235810807045,0.39099823298925573,0.3942656004095758,0.4653547912019864,0.40073765459746985,0.2923428489785756,0.29234285506216806,-0.069725454,-0.084087804,-0.23609619,-0.009048739,0.06983762
5177,0,0.13603766,0.35642496950133185,0.22419258835595265,0,0,0,0.9116362904390167,0.9387182500699227,0.07526140889872757,0.07486081471208411,0.23118051790987035,0.14567724000418444,0.10783537569734634,0.10783537120598854,-0.9531033,-0.44058156,-0.28089875,-0.008534929,-0.18369898
5178,0,0.23376106,0.39842265568475854,0.29962570556919155,0,0,0,0.7536387045697912,0.8502205128597695,0.2661814909469806,0.19968015644176376,0.3668552691449793,0.22647811183542127,0.19256336513424227,0.19256336139720978,-0.8885981,0.064575344,-0.24225152,-0.012584553,-0.12655576
5179,1,0.19708216,0.42765964024363184,0.2893131606900622,0,0,0,0.7664138073216644,0.8846546046864019,0.23597366169996337,0.15075196341375177,0.3288467737580781,0.19958234815998532,0.3386352020422164,0.3386351934091052,-0.89461076,-0.26442513,-0.2538213,0.014835862,-0.024830578
5180,0,0.15015902,0.3577260557910112,0.23318583802780737,0,0,0,0.8955396290465731,0.9128705975646672,0.09674933537725183,0.0997784006475694,0.21341493498590233,0.14653904523600964,0.11844987368684744,0.11844986925006695,-0.87566936,-0.39011616,-0.30659157,-0.008809619,-0.1703892
5181,1,0.21088311,0.3436249539638883,0.2639798540030053,0,0,0,0.8486785697543002,0.84418216850248,0.17172823749470512,0.1846098529658464,0.24439971231854252,0.18217725063115223,0.0311295607082875,0.031129560181809207,-0.7586941,-0.58926624,0.26199868,-0.030650457,-0.22121896
5182,0,0.17825808,0.4039840696126048,0.26854847810148497,0,0,0,0.8095178149872584,0.9118563258485397,0.19903080096099968,0.12999870177219372,0.3298347537087818,0.1851908317941822,0.2435573266480029,0.24355732022463214,-0.9900968,-0.17528392,-0.22957739,0.0024069136,-0.15386263
5183,0,0.7093753,0.514779142394897,0.6315368619979368,1,1,1,0.41379985880028475,0.339946012895311,0.6362705602181177,0.6506038369879179,0.6650966639539346,0.6315596229707734,0.4953298136279109,0.49532981874067805,0.64614576,0.23974557,-0.13492727,-0.00883187,0.13199948
5184,0,0.30918038,0.4184880387500596,0.3529034517890482,0,0,0,0.7176438062624848,0.7312277315186886,0.3028440852619715,0.284129179253954,0.38316772622379464,0.30302255637504494,0.26993164724952773,0.26993165282382214,-0.41359916,-0.23836195,-0.26097077,-0.0064874114,0.097244956
5185,0,0.4200634,0.43108730167110604,0.4244729822872474,0,0,0,0.6807856213926031,0.5399976128788097,0.35452892351030674,0.4145520012227394,0.4786570000954979,0.43950101092052907,0.3101992669733805,0.31019926127069,0.18647555,-0.12218726,-0.19995582,-0.0012887153,-0.20377718
5186,0,0.16500215,0.38598544395250733,0.253395473445585,0,0,0,0.8491650027402469,0.8993230348967534,0.14099213313317582,0.11613322146550734,0.283772006838695,0.1847303525489395,0.2008366365715646,0.20083663042926655,-0.8591782,-0.46313292,-0.23481935,0.0007893902,-0.0833496
5187,0,0.24528214,0.4085685441542158,0.31059670963480035,0,0,0,0.7883478824492425,0.7853599214106102,0.23129449351733566,0.2270706659923771,0.3744067643687328,0.28498720452855064,0.23678184696038673,0.23678184130891325,-0.5186759,-0.27709985,-0.23442806,-0.0018195235,-0.110131934
5188,1,0.91727525,0.6851634951091548,0.8244305480184849,1,1,1,0.07596593000663127,0.024034680830908733,0.943477127217126,0.9754807035750863,0.9556859227224445,0.9735393842007493,0.9575001514048097,0.9575001525038426,1.599053,0.09802076,0.5876392,-0.0011204646,0.10407503
5189,0,0.35079986,0.42701084462247285,0.3812842678922097,0,0,0,0.6774201098387573,0.6925831290161575,0.35321739332665225,0.3321185738997675,0.4100711540821555,0.33220620704228215,0.27906008894731194,0.2790600841369092,-0.34158424,0.107012466,-0.26913008,-0.0063920827,-0.12365222
5190,0,0.4889208,0.49708450915846897,0.49218628836645156,0,0,0,0.5128468711070495,0.6398546244036339,0.5373786187634303,0.42778942442583,0.5407383912096847,0.4137801932432985,0.46169890363598703,0.4616989083290465,-0.3152404,0.32398283,-0.212199,0.0023659754,0.13854596
5191,0,0.41417417,0.49054656438428146,0.4447231303151369,0,0,0,0.6059346631885822,0.6805021464883526,0.42946002186167964,0.36680095588711703,0.4758188272480284,0.36980497098204174,0.4829387457272362,0.48293874907835244,-0.36184666,0.0016594091,-0.22979927,-0.010820331,0.23585051
5192,0,0.17278878,0.35068964985804874,0.24394913177806982,0,0,0,0.9114174412414224,0.8436949018530835,0.09423180493675232,0.1467878042143754,0.2559594409083668,0.2022688208435865,0.08172185969087299,0.08172185631925011,-0.6213654,-0.42497227,-0.28613585,-0.014736023,-0.23700097
5193,0,0.13894764,0.37021439711490034,0.2314543433596244,0,0,0,0.864500592767204,0.9549203611600501,0.125919907624496,0.06799594038467932,0.24510660895240807,0.11679790489613896,0.17351889635705425,0.1735188907659508,-1.1364671,-0.29398498,-0.2670265,-0.0023549395,-0.14244479
5194,0,0.36342892,0.43615109493663456,0.3925178022000414,0,0,0,0.6628479268902094,0.6990030319425333,0.36769416711888436,0.3326805600131625,0.43748029440010155,0.34545288875174196,0.29675786462107373,0.29675787040094226,-0.36496636,-0.045654204,-0.24652556,-0.00884662,0.08725963
5195,0,0.58460647,0.5380784010432325,0.5659952475842699,1,1,1,0.4529689324343051,0.5426487562258461,0.6017501284580505,0.5155495224720879,0.6241723369421744,0.5121886542321661,0.5758346473564485,0.5758346508440936,-0.022926956,0.3959275,-0.15152586,0.00017468809,0.10184254
5196,0,0.30323437,0.3959879664088171,0.3403358166418426,0,0,0,0.7702322876602758,0.708256038063417,0.2647546619688915,0.2976209341153768,0.4172786140477743,0.34505689319404137,0.16037817406791238,0.16037817128855816,-0.31847262,-0.0785142,-0.22612754,-0.017852537,-0.20919643
5197,1,0.29964095,0.4237353344750354,0.34927871485519213,0,0,0,0.6921639070599501,0.7865291185835909,0.3354757593482107,0.26818438714122417,0.42640736653216904,0.2943554471380076,0.2474376549299631,0.24743765074820237,-0.6780493,0.06765284,-0.22677805,-0.010003705,-0.020050712
5198,0,0.21231864,0.41364179140497315,0.29284790589876597,0,0,0,0.7971098667834466,0.8501628697795591,0.2204815852722778,0.18428069865323135,0.36171283320416564,0.24647310723282798,0.2529125437704671,0.2529125374449278,-0.7392113,-0.16439725,-0.2384809,0.0019243126,-0.18906145
5199,0,0.45989233,0.49477154817328406,0.4738440307225607,0,0,0,0.5409659879982895,0.6383542374906417,0.5035418598962995,0.4098560054815189,0.523261860215945,0.4085129839698236,0.4763947231765326,0.47639471504698816,-0.251125,0.19220522,-0.22065984,0.012353644,0.08822929
5200,0,0.42096668,0.4918851618771592,0.4493340816022888,0,0,0,0.5936005034928118,0.6865558142051912,0.4434888436034714,0.3705202304366382,0.47653220882909775,0.3646774405641404,0.4814114840318979,0.48141148757445695,-0.41054228,0.095763944,-0.23492773,-0.0137960715,0.22647537
5201,1,0.3011714,0.4236020213723446,0.35014364387036423,0,0,0,0.694954424540992,0.7804203525566128,0.3327741556930621,0.2713773221487321,0.4234056027065201,0.29763211778003296,0.24842065030531546,0.24842064604868455,-0.6473253,0.058631927,-0.23255187,-0.009580007,-0.029121209
5202,0,0.36917225,0.44630403595454543,0.4000249764414114,0,0,0,0.6417365779413353,0.6967984406631692,0.39121694644929106,0.3411762160229196,0.4494274404890394,0.350159197831284,0.32775444635065476,0.32775444073443194,-0.38172287,0.12350594,-0.24649338,-0.0018530663,-0.04742665
5203,0,0.8443775,0.604533876067267,0.7484400968098108,1,1,1,0.2450630447066065,0.14969065867210404,0.799808574546795,0.8304538135977508,0.8365169104495518,0.830930177019475,0.7433087559740112,0.7433087586492126,1.1824602,-0.12529123,0.74635893,-0.00014010165,-0.13044156
5204,1,0.57559824,0.5329824613810128,0.558551952333472,1,1,1,0.46590099360108667,0.5402041606968692,0.5863359584653679,0.5115530391240733,0.6142391556984054,0.5090821635046028,0.5648660792289907,0.5648660827600528,-0.005010079,0.39390126,-0.15763162,-0.00060192053,0.055851538
5205,0,0.2959271,0.39610980946513186,0.3360002001074639,0,0,0,0.7792822975118148,0.7097094858232134,0.25244440466641416,0.28781400884078534,0.4164297644138947,0.3441955678471624,0.16961739502367862,0.16961739175415583,-0.3002056,-0.2437333,-0.20440145,-0.015122583,-0.121525906
5206,1,0.7043628,0.5513389401748694,0.6431532797461715,1,1,1,0.36156250621941727,0.4084654068155781,0.663679233602198,0.6340896451377629,0.7645229920851118,0.678772126264761,0.5380899214092082,0.5380899263712121,0.33619747,-0.091729335,0.6252529,-0.023334213,0.0035529544
5207,0,0.20919393,0.3666188403573139,0.272163906081776,0,0,0,0.8663632235212684,0.8062060267355541,0.15093809133669478,0.19217124378539965,0.31922033380402887,0.2516633898457659,0.10552617679066216,0.10552617368457831,-0.5423,-0.3593464,-0.25633445,-0.016167404,-0.17386341
5208,0,0.23898852,0.38515449279695224,0.297454911327956,0,0,0,0.8245495381210877,0.7770712728847206,0.1987820473800883,0.22634074123411366,0.3556848331084144,0.28178294968029244,0.15636534654969236,0.1563653427477967,-0.47817552,-0.27402136,-0.24839695,-0.012210653,-0.1636494
5209,0,0.19087082,0.37260820178582077,0.26356577509003404,0,0,0,0.8563033122855119,0.8436857450908612,0.14752359347852462,0.16159256864798557,0.283755474853174,0.21244920772400513,0.14645798260227655,0.14645797820706005,-0.66609097,-0.39088723,-0.27867702,-0.008967216,-0.11795952
5210,1,0.8862601,0.6441512816869819,0.7894166157135807,1,1,1,0.0983849517286744,0.11015128993714438,0.9377742010403961,0.8881887397472001,0.9410755653100449,0.8948525668972268,0.8403527834293686,0.8403527855583726,1.2147803,-0.035265304,0.7638109,0.022556316,0.06899289
5211,0,0.57281613,0.4619984266378777,0.5284890507546384,1,0,1,0.5342569414275049,0.45591122939254436,0.5068191898885056,0.5315197421066745,0.5716703330285982,0.5278341727828914,0.34711315512975044,0.3471131509474701,0.33679467,0.177678,-0.18279754,-0.009669206,-0.04687617
5212,0,0.48485038,0.45683343159663153,0.47364361662668975,0,0,0,0.5740940848822733,0.5762554008223889,0.4653144442402788,0.447328449310595,0.5383128349204012,0.45815559606369616,0.3219743233942074,0.3219743192381075,-0.039153207,0.21074681,-0.19345966,-0.009917197,-0.04705394
5213,0,0.1309772,0.34454685044745276,0.21640506522838143,0,0,0,0.9215102383312994,0.9489798812832768,0.06363717288402293,0.06380178564166611,0.22052304017316687,0.13262506545516548,0.0695097097905188,0.06950970624408045,-1.0077599,-0.44685066,-0.28193182,-0.013857806,-0.16016649
5214,0,0.42122447,0.5067926468258084,0.4554517496349407,0,1,0,0.5723611148831138,0.6466543914950711,0.4680354662207713,0.37804339586879143,0.5073474389793591,0.39749758476870617,0.5551438649242922,0.5551438538253917,-0.20617312,-0.09074518,-0.21010417,0.028976396,0.1420766
5215,1,0.86631286,0.6220590447009491,0.7686113466668482,1,1,1,0.24199610900689744,0.11725765610535435,0.8226955074950902,0.8711144581716539,0.8318450777084097,0.8453183445438103,0.8001578552743903,0.8001578576706687,1.3952487,-0.21637951,0.7478663,0.0051881038,-0.08139965
5216,0,0.8430922,0.5994588901090572,0.7456388779277782,1,1,1,0.2086434890135877,0.16978717801264573,0.8152563840161201,0.8187391050396733,0.8635790495331861,0.8365868147699778,0.7060823864980059,0.7060823899653982,1.0438503,-0.046251,0.70267224,-0.0045059375,-0.032568876
5217,0,0.3939979,0.45029288180839827,0.41651590922741816,0,0,0,0.6054299816619049,0.6983379755930839,0.4303416593217728,0.3561545778444297,0.46387706071341506,0.3510213236247186,0.32619432467598725,0.32619431977768787,-0.44693133,0.24421936,-0.24340436,-0.005860545,0.0032187616
5218,0,0.4022126,0.4408283398547557,0.41765890483056656,0,0,0,0.6348526103416892,0.6641416064764951,0.40130857336691106,0.3721628438194504,0.501857199204989,0.4013628179734044,0.2730903372524597,0.27309033344905487,-0.28224194,0.09711742,-0.19337846,-0.011998422,-0.023973165
5219,0,0.5371138,0.4807482622111817,0.5145675822911652,1,0,1,0.5229864368586266,0.5438288728928664,0.5204459016117523,0.4835597043991201,0.5718254771412848,0.48750348156001905,0.3968359061628877,0.39683591172615196,0.042017862,0.17662156,-0.18288934,-0.00529061,0.10004879
5220,0,0.35472506,0.41473671636157,0.37872973021337497,0,0,0,0.676940589229281,0.7274616543194438,0.356986680763101,0.3268246118910162,0.47538491637375074,0.3585147417373344,0.17235646695199486,0.17235647498206388,-0.50386584,0.150711,-0.18757814,-0.027618151,-0.04820295
5221,1,0.89963156,0.6503360171154702,0.7999133546763884,1,1,1,0.07637182701385509,0.07672117840367837,0.9581156786885249,0.9199317088336958,0.9567143934495019,0.9227314068393352,0.8511618174407956,0.8511618200723022,1.3349038,-0.011338074,0.7502644,0.021655014,0.07943005
5222,0,0.5355284,0.5114286433483451,0.5258885340223824,1,1,1,0.48173664453229964,0.5724987834053422,0.5504577393981703,0.4825058146512712,0.6896393201515761,0.5512290397169118,0.43522699296125283,0.4352269868821693,-0.07624994,-0.016958006,0.3510271,0.0009493418,-0.13463533
5223,0,0.29095882,0.4463106784728452,0.35309957041372,0,0,0,0.7149752021722462,0.7404856654598212,0.3072373122069537,0.2718900126979137,0.4036448649369546,0.31211340397315723,0.3750791879439439,0.37507917946315583,-0.41084495,-0.20228367,-0.24464011,0.014133338,-0.06531699
5224,0,0.274636,0.41079894439471004,0.32910117799477673,0,0,0,0.7504380213552524,0.7733696926159316,0.27721631966100324,0.25848408655491295,0.39601309817207897,0.2972358398524386,0.21887939232617704,0.21887938800285847,-0.5530089,0.010709221,-0.24654844,-0.00922193,-0.19137765
5225,1,0.603456,0.520512735380245,0.5702787242466262,1,1,1,0.39838712199771037,0.561329970128239,0.6275732031772933,0.5264771259249452,0.7412565011396774,0.5810047401422985,0.41717406354295156,0.41717405932830887,-0.11483095,0.08611849,0.4009555,-0.009464576,0.038887605
5226,0,0.48856646,0.4148385004524981,0.45907527511614943,0,0,0,0.6311969649281253,0.5236199102158026,0.40732019121165264,0.4644083404201944,0.5189679085372373,0.47864623608842527,0.18368478126842724,0.1836847802600947,0.16217656,0.09196578,-0.19024739,-0.027587002,-0.10027075
5227,0,0.314944,0.4308917742711279,0.36132311808037654,0,0,0,0.6785329324907832,0.7641778233423432,0.34932594955539853,0.289272384772036,0.4302493133705965,0.30462342724424757,0.27358257634960176,0.27358258250626555,-0.64645505,0.2488147,-0.23043397,-0.013764016,-0.15348804
5228,0,0.231496,0.44169216988992066,0.31557448064689386,0,0,0,0.7516306776146824,0.8164478951590664,0.25659358619253014,0.20238875320075225,0.36168259138030273,0.257573056910486,0.37858401610482173,0.3785840066396621,-0.62244,-0.32608846,-0.24097884,0.019570116,-0.04816598
5229,0,0.29976076,0.40801556948586937,0.34306269206112483,0,0,0,0.7682421365018963,0.6947192429831986,0.2637746250592893,0.2973774077145849,0.41308039136613456,0.34621122306284124,0.22405280489875962,0.2240528001987813,-0.25599355,-0.13513076,-0.22784139,-0.007066394,-0.24062634
5230,0,0.64226294,0.46886972204618294,0.5729056561619943,1,0,1,0.4936917012253375,0.37730060012836686,0.5491382542402387,0.5976307618918822,0.6063103200338616,0.5833201836938818,0.3584312524845223,0.35843125918370367,0.56694925,0.2218113,-0.1623303,-0.014277833,-0.045173515
5231,0,0.12879768,0.34590735876016715,0.2156415575482563,0,0,0,0.9246286690712684,0.9511647915754742,0.05952716349357112,0.061098595089453034,0.21278168338729356,0.12944677195206336,0.07757567635713271,0.07757567249899588,-1.0029219,-0.4446217,-0.28919142,-0.012109891,-0.1810074
5232,1,0.896003,0.6509022498185736,0.7979627285025637,1,1,1,0.167766803895171,0.07785638417394505,0.8852951163252935,0.9231738357026567,0.8931362236932018,0.9085299056937394,0.8601835758629197,0.8601835780079118,1.4513048,-0.1174186,0.7616422,-0.005203996,0.045037005
5233,1,0.25055873,0.4301220160449609,0.32238405870298803,0,0,0,0.7051508657138532,0.8435607881832143,0.3147926328977535,0.21048556185979375,0.38436599504513747,0.23163372988346864,0.3124225790832098,0.31242257259341777,-0.88390315,0.02722898,-0.23912257,0.002888683,-0.020947386
5234,1,0.7357013,0.5551554956255981,0.6634830215858868,1,1,1,0.2993647337642649,0.34408474827316005,0.7196805352839076,0.6718549656042183,0.8058302893976967,0.7176935521873248,0.5617104841535866,0.5617104772205221,0.5330123,-0.035468634,0.56738394,0.0059884856,-0.06539208
5235,1,0.6967133,0.5422618936278144,0.6349327842703549,1,1,1,0.32245638895267886,0.42075273804115787,0.6925891567673249,0.6258127579766575,0.7937157659530499,0.6799346444300504,0.49438382073292747,0.4943838153411704,0.29299834,0.21072741,0.3532407,-0.0027235628,-0.040768027
5236,0,0.37576115,0.4949013133952713,0.4234172250870743,0,0,0,0.6335352605294535,0.7145577083827268,0.39653700466105213,0.3301329565863206,0.46595208915862985,0.34983131856017435,0.5121379895475198,0.5121379920873533,-0.4497435,-0.14268664,-0.20736918,-0.009064305,0.28306395
5237,1,0.6906387,0.5485837823105867,0.6338167753200934,1,1,1,0.3226405584909618,0.43646915059807856,0.6957073702154334,0.6154289670104159,0.7921688406072367,0.668529726736271,0.520319406241898,0.5203194001252197,0.25018483,0.013503753,0.52713037,0.0013330551,-0.0072657606
5238,1,0.459966,0.4401997067458722,0.4520594909956969,0,0,0,0.6151253237782146,0.5725603497779956,0.4226645120949585,0.4357585931691892,0.5228073086036746,0.45586003705901457,0.27327978786317897,0.27327978443349343,-0.002152002,0.18745187,-0.18773407,-0.014011054,-0.1622544
5239,0,0.31509057,0.43762890943201777,0.36410591879809856,0,0,0,0.6959814874112582,0.7380257758380366,0.33101034627138737,0.29006287924169505,0.42698646304352506,0.32515741880253224,0.31469589870477566,0.31469589243870655,-0.44638342,-0.12602761,-0.23412019,0.0017178548,0.010166322
5240,0,0.42229232,0.4579464389165082,0.4365539866002337,0,0,0,0.6087094775147959,0.6278791721113409,0.42766653054884984,0.39406117633614424,0.4724990304225505,0.3918848946036297,0.3707616633818432,0.37076165711337594,-0.16925433,0.16670533,-0.24573362,0.0018793531,-0.085187286
5241,0,0.62615204,0.4837850626212861,0.5692052601139747,1,0,1,0.4730192794729698,0.43431578706774365,0.571139791159465,0.5700737757216773,0.6273140004522535,0.5709121299630536,0.3871578199370977,0.3871578263117319,0.3625375,0.23684682,-0.14172493,-0.009329962,0.049193956
5242,0,0.4579374,0.49344988909215687,0.4721424072855749,0,0,0,0.5468747484610101,0.6377333768456692,0.49695103576864064,0.4139699673551208,0.5208469773242836,0.4084437933141633,0.4677944979528315,0.46779450214737306,-0.2758937,0.35105917,-0.21784288,0.004575071,-0.048767094
5243,0,0.2138025,0.41980016838904344,0.2962015712714041,0,0,0,0.7454090165161764,0.8673011695071102,0.2569788309832659,0.1665231922517146,0.3150888636217899,0.19431709119504742,0.3164624125494117,0.316462404939889,-0.88694894,-0.25479576,-0.27502865,0.009101702,0.08729573
5244,0,0.39526582,0.5036873877248754,0.4386344605764385,0,1,0,0.5983525423154645,0.6562115279251693,0.43855373450077184,0.36412473949848867,0.5163267355173244,0.4041887567947074,0.5398199835999677,0.5398199724550442,-0.21465345,-0.05390223,-0.18366352,0.029225554,-0.020457381
5245,1,0.42638746,0.5345305338514899,0.4696447068458023,0,1,0,0.548307333516288,0.6956390130385681,0.4990908556149142,0.36268623479508066,0.48131202205897883,0.35026053420879183,0.6604606568129998,0.6604606575975634,-0.446879,-0.016886795,-0.23944718,0.016881358,0.37150547
5246,0,0.45336965,0.5085065019435197,0.4754244010570252,0,1,0,0.5697153239055897,0.64614124634917,0.4710416049419326,0.3988426804324342,0.4955162481472101,0.39283499591742577,0.5455458323456163,0.5455458349886997,-0.26347658,0.01823888,-0.23041514,-0.0037717647,0.27413923
5247,0,0.6313381,0.5229215819874453,0.5879715283409376,1,1,1,0.4325872346867334,0.4662533149700119,0.6247317477763673,0.5608665737221156,0.622777900641681,0.5411262290474294,0.5384147889491169,0.5384147930257079,0.24655505,0.26581916,-0.1826452,0.009131394,0.18088086
5248,0,0.4862377,0.4377463297259889,0.46684115474272103,0,0,0,0.6043272901416359,0.5402407447934956,0.4339168203666448,0.4598863434884164,0.5286150708192776,0.47290016862618905,0.26448994973245904,0.26448994676239324,0.09453795,0.18688448,-0.19047487,-0.016564267,-0.14766683
5249,0,0.28578222,0.4608152836799039,0.3557954442596203,0,0,0,0.6827107812042159,0.7847467624539766,0.3392412427261954,0.25320192351816495,0.4091798225396551,0.2879917744149422,0.4179696859458935,0.41796967672472507,-0.60015166,-0.14729887,-0.24250783,0.018271746,0.037508633
5250,0,0.17928216,0.3412409479090687,0.24406567880189883,0,0,0,0.9248428946606919,0.7972493593383917,0.07831082518187771,0.1648931780572477,0.25183472825791203,0.2155028131619638,0.07096913516161675,0.07096913184338596,-0.46068588,-0.5166405,-0.2590845,-0.015017475,-0.28801095
5251,0,0.20256382,0.40314985903948447,0.2827982399576898,0,0,0,0.8078338929923314,0.8504806362382449,0.19815703886857872,0.1701764792311967,0.31137905236351177,0.21933407956624926,0.24637893630401708,0.24637892978784806,-0.7206974,-0.3019666,-0.2744598,0.0029643632,-0.09440755
5252,0,0.25801468,0.4268995321055793,0.32556863213620757,0,0,0,0.7387075492287949,0.7987720721754991,0.2810425542506928,0.2330142209377046,0.36389729168456364,0.2635347313819435,0.30522964261531493,0.30522963576845896,-0.6179848,-0.11071963,-0.27002048,0.0049118074,-0.08072008
5253,0,0.14525083,0.37855318356304346,0.23857177264988016,0,0,0,0.8763291918776832,0.9431843779229694,0.12072750428944556,0.08613734241824075,0.2719666253434523,0.15470006785016097,0.17249408969112007,0.1724940840462412,-1.014168,-0.30745772,-0.26046872,-0.0020299465,-0.20644262
5254,1,0.9034776,0.6531813055252704,0.8033591234674324,1,1,1,0.04238832590448299,0.07232886360420324,0.9741801436620593,0.9258248888776874,0.9758621095257672,0.9353954569337966,0.8517893290012748,0.8517893313513132,1.2880477,0.06553497,0.7549673,0.017256819,0.092448615
5255,0,0.30988964,0.4265199534220732,0.3565417799203887,0,0,0,0.6789991895513134,0.7666975736803199,0.3473072340995119,0.28110133718455377,0.3859964372447854,0.27909387029851346,0.28166629684860356,0.28166629184854464,-0.6194541,0.1339664,-0.2743204,-0.0053886534,-0.053659163
5256,0,0.14287937,0.34465620336678315,0.22359010594187853,0,0,0,0.9522001229923356,0.8904832570521046,0.04588732805293261,0.10217889829478938,0.24567027320643942,0.18419186002777085,0.06051252225900629,0.06051251868760088,-0.7305973,-0.5040585,-0.24720109,-0.01366939,-0.31427306
5257,0,0.76081103,0.579442627450251,0.6882636933407876,1,1,1,0.25094419378843674,0.33216098418696416,0.7686345940564973,0.6919700214277622,0.8358976125828891,0.7338857728013959,0.6400986975457815,0.6400986891077681,0.5523343,-0.047182973,0.5754498,0.014465033,0.043844264
5258,0,0.20867574,0.39754677381541853,0.2842241667367082,0,0,0,0.7876904723793778,0.8734534933641449,0.22536623516001397,0.16850283566553367,0.3440725175727887,0.21385001254174832,0.20246006226412594,0.2024600575257681,-0.8829545,-0.1710489,-0.24564435,-0.007015345,-0.044483684
5259,0,0.13212493,0.3488516272168818,0.21881561074898492,0,0,0,0.9075737870125633,0.9459980946941073,0.07129271260386627,0.0629955339914351,0.22455355668552984,0.13276449046499753,0.09100167293027824,0.09100166887116531,-1.0144336,-0.5023641,-0.2561156,-0.010981732,-0.11662519
5260,0,0.39707756,0.48293452966687467,0.4314203570623294,0,0,0,0.5946319208164765,0.6819039670388882,0.4420919694534675,0.35460611908545325,0.47474983270980836,0.3643929113113607,0.467332919007402,0.46733291008629085,-0.33047417,-0.043493643,-0.23506626,0.016714728,0.1564418
5261,1,0.840373,0.5943090579479857,0.7419474467265575,1,1,1,0.19145758345998626,0.17376671070784197,0.8314951419643063,0.8129965458989018,0.8750221009295626,0.8332025979403643,0.689157550963084,0.6891575546913393,1.0318769,-0.033713263,0.6778243,0.00945023,-0.042653617
5262,0,0.26849133,0.38423097159720665,0.3147871882766772,0,0,0,0.7888886979909255,0.7484314262837676,0.22978909282047644,0.2526208546386043,0.35684208896241476,0.2889172707902575,0.15505150680719898,0.15505150357749534,-0.4183304,-0.3176216,-0.25517648,-0.015399656,-0.013982795
5263,1,0.8723163,0.6187866353535589,0.7709044704256033,1,1,1,0.15986870442777917,0.09737603201357584,0.8542536125974723,0.8751656525775129,0.8966254005127386,0.8888657024591898,0.7720370852840103,0.7720370884530798,1.2890395,0.05115631,0.5908953,0.0013670318,-0.029082408
5264,1,0.32174748,0.43111149530486303,0.365493090195958,0,0,0,0.6715957202841165,0.7605205005712723,0.35725419307177464,0.29091242068861,0.42529382128637,0.30560361960262955,0.2764260688351905,0.2764260641632118,-0.5983504,0.10318628,-0.24509263,-0.00722084,-0.01649559
5265,0,0.16582377,0.35023000133370114,0.23958627151383857,0,0,0,0.9094451435141582,0.8674025555641158,0.09669498681103361,0.1346010285883313,0.21333245612978533,0.1667573176859821,0.09203005956036227,0.09203005592074881,-0.70274854,-0.3437402,-0.31205416,-0.013240866,-0.26195592
5266,0,0.16805136,0.35465893590407505,0.24269439754468972,0,0,0,0.8857972298783521,0.8803515039819017,0.11312919603214533,0.12875527450025,0.2313681015861563,0.1689127366005853,0.09832847860726053,0.09832847505730022,-0.7785122,-0.38494655,-0.30361527,-0.013756514,-0.13689111
5267,0,0.34673327,0.47332823732120355,0.39737126413433776,0,0,0,0.6166318239652742,0.7530202878694123,0.4165064806457439,0.30401854775712134,0.4625433140281452,0.3218020519625541,0.42822842271246314,0.42822841451435456,-0.58545583,0.025246592,-0.2236631,0.012597609,0.11962448
5268,0,0.16058756,0.38391543510389076,0.24991871399812599,0,0,0,0.8698212145086051,0.9204869503712125,0.13970238672825985,0.11461054265392143,0.3086358918404141,0.18817643518510982,0.16592571428582736,0.16592570916809882,-0.93365574,-0.23456955,-0.24110866,-0.0049494216,-0.25780046
5269,0,0.2823632,0.3909812987703187,0.32581045213771276,0,0,0,0.75633521323978,0.7460844080076307,0.26016666040712366,0.2618547412222191,0.3259761842093663,0.26469651784924,0.19501195387488618,0.195011949970507,-0.4375408,-0.25801933,-0.29065308,-0.01159757,0.046820905
5270,0,0.22816662,0.38548576767306864,0.291094284991667,0,0,0,0.7982125865293233,0.8292689741893369,0.21547616647913148,0.19808942696253842,0.3403703670273116,0.24271424601611694,0.15455948135980074,0.15455947788963845,-0.69681096,-0.26560757,-0.25845185,-0.014112068,-0.0019301297
5271,0,0.3999373,0.40536679509514884,0.4021091021427883,0,0,0,0.6787725333371197,0.6467751795280126,0.35878904821234714,0.37796047491453066,0.4901513056498261,0.41219208578614086,0.1376228128492209,0.13762282140353696,-0.21257652,0.07169902,-0.18797655,-0.030720051,-0.0643728
5272,0,0.17145546,0.36458459445213975,0.2487071184252727,0,0,0,0.8657276514984729,0.8842687693094997,0.13351161990598404,0.13098577404902903,0.2211888480753394,0.15869987302092867,0.13927018659678142,0.13927018217138745,-0.8083339,-0.33410847,-0.3107727,-0.008832797,-0.13152044
